종목코드,종목명,IPO,종가,시가총액,거래량,거래대금,상장주식수,BPS,PER,PBR,EPS,DIV,DPS,DT
080530,코디,2010-01-05,1365,38617621770,19949,27496885,28291298,1304.0,0.0,1.05,0.0,0.0,0.0,20221212
123410,코리아에프티,2010-08-27,2685,74753256840,127758,343251860,27841064,4794.0,13.43,0.56,200.0,2.23,60.0,20221212
200130,콜마비앤에이치,2014-07-23,25250,745974839500,83199,2115172650,29543558,13051.0,10.68,1.93,2365.0,1.52,385.0,20221212
365270,큐라클,2021-07-22,11550,159274130400,56678,660664700,13789968,4019.0,0.0,2.87,0.0,0.0,0.0,20221212
096240,크레버스,2008-06-27,20200,233184032800,16476,331997500,11543764,11032.0,9.48,1.83,2130.0,9.9,2000.0,20221212
036170,클라우드에어,1999-12-21,1035,63513422910,121447,125397735,61365626,1914.0,35.69,0.54,29.0,0.0,0.0,20221212
413600,키움제6호스팩,2022-04-07,2015,6911450000,23178,46591205,3430000,0.0,0.0,0.0,0.0,0.0,0.0,20221212
219130,타이거일렉,2015-09-25,21300,134494377000,9560,201441700,6314290,8158.0,42.6,2.61,500.0,0.0,0.0,20221212
134580,탑코미디어,2013-11-26,5310,69633136350,496912,2893769270,13113585,2180.0,0.0,2.44,0.0,0.0,0.0,20221212
095610,테스,2008-05-20,17100,338036664600,30178,515769800,19768226,15906.0,4.34,1.08,3936.0,3.27,560.0,20221212
108230,톱텍,2009-09-15,7230,274908061350,36280,261338180,38023245,8206.0,0.0,0.88,0.0,0.0,0.0,20221212
199800,툴젠,2021-12-10,58200,458912470800,47473,2759213800,7885094,10785.0,0.0,5.4,0.0,0.0,0.0,20221212
057680,티사이언티픽,2002-06-18,2560,141948044800,93339,239752710,55448455,4688.0,0.0,0.55,0.0,0.0,0.0,20221212
130740,티피씨글로벌,2011-02-08,3020,34055570580,43841,130497260,11276679,5674.0,0.0,0.53,0.0,0.99,30.0,20221212
047310,파워로직스,2003-07-25,5070,174514378740,42841,217764320,34420982,6165.0,0.0,0.82,0.0,0.0,0.0,20221212
222110,팬젠,2016-03-11,5600,59794728000,28321,156615380,10677630,1977.0,0.0,2.83,0.0,0.0,0.0,20221212
234100,폴라리스세원,2017-10-20,2080,99843712800,192134,400752970,48001785,2322.0,10.0,0.9,208.0,0.0,0.0,20221212
053160,프리엠스,2001-10-30,7090,42540000000,16078,115172320,6000000,10566.0,31.37,0.67,226.0,0.71,50.0,20221212
075130,플랜티넷,2005-06-10,2655,44132259600,362541,982232085,16622320,4936.0,6.26,0.54,424.0,7.53,200.0,20221212
237750,피앤씨테크,2016-07-04,5360,34821776000,17419,93771580,6496600,10084.0,10.09,0.53,531.0,0.0,0.0,20221212
400560,하나금융20호스팩,2021-12-27,2120,6466000000,26752,56490410,3050000,0.0,0.0,0.0,0.0,0.0,0.0,20221212
430230,하나금융24호스팩,2022-09-29,1975,15807900000,8998,17780150,8004000,0.0,0.0,0.0,0.0,0.0,0.0,20221212
435620,하나금융25호스팩,2022-10-20,9480,40782960000,6110,57882030,4302000,0.0,0.0,0.0,0.0,0.0,0.0,20221212
003380,하림지주,2017-06-30,7680,860203169280,164779,1274418060,112005621,27945.0,1.86,0.27,4129.0,1.3,100.0,20221212
106080,하이소닉,2010-02-09,5650,75931762500,0,0,13439250,760.0,0.0,7.43,0.0,0.0,0.0,20221212
377400,하이제6호스팩,2021-05-10,2010,10869075000,3448,6896830,5407500,0.0,0.0,0.0,0.0,0.0,0.0,20221212
004590,한국가구,1993-06-03,4570,68550000000,10407,47534295,15000000,8612.0,3.13,0.53,1459.0,3.83,175.0,20221212
256840,한국비엔씨,2016-12-28,5150,348049813200,562225,2912579790,67582488,952.0,0.0,5.41,0.0,0.0,0.0,20221212
101680,한국정밀기계,2009-05-19,1440,12101760000,0,0,8404000,5759.0,0.0,0.25,0.0,0.0,0.0,20221212
030520,한글과컴퓨터,1996-09-24,13600,342772088000,32018,434919950,25203830,11567.0,17.92,1.18,759.0,0.0,0.0,20221212
045100,한양이엔지,2000-08-31,14450,260100000000,38433,555911250,18000000,23732.0,5.48,0.61,2635.0,3.81,550.0,20221212
123840,한일진공,2010-10-05,505,43986790275,46215,23308413,87102555,1262.0,0.0,0.4,0.0,0.0,0.0,20221212
430460,한화플러스제3호스팩,2022-09-29,2005,11869600000,11653,23306755,5920000,0.0,0.0,0.0,0.0,0.0,0.0,20221212
084990,헬릭스미스,2005-12-29,13350,503152502100,98650,1326688350,37689326,5986.0,0.0,2.23,0.0,0.0,0.0,20221212
243070,휴온스,2016-06-03,30700,366421354300,16423,503676250,11935549,22516.0,11.8,1.36,2602.0,1.95,600.0,20221212
229500,노브메타파마,2015-10-28,12700,123509341500,2119,26600700,9725145,,,,,,,20221212
178600,대동고려삼,2013-12-20,3855,17153208000,8,29145,4449600,,,,,,,20221212
302920,더콘텐츠온,2018-08-13,6050,27541771950,0,0,4552359,,,,,,,20221212
403360,라피치,2021-12-14,10800,31363200000,44,475200,2904000,,,,,,,20221212
253610,루트락,2020-12-24,2200,17099594600,1,2200,7772543,,,,,,,20221212
322970,무진메디,2020-06-24,4290,32443094970,123,528310,7562493,,,,,,,20221212
206950,볼빅,2015-12-30,2985,15762059670,6,17610,5280422,,,,,,,20221212
266170,뿌리깊은나무들,2017-06-09,868,5054395248,819,673372,5823036,,,,,,,20221212
232830,시큐센,2016-11-29,4970,47259889040,575,2859750,9509032,,,,,,,20221212
286000,씨엔티드림,2020-12-11,4000,18957688000,897,3504170,4739422,,,,,,,20221212
102950,아하,2022-11-30,4045,51581447635,8060,33523545,12751903,,,,,,,20221212
311960,에이아이더뉴트리진,2022-11-29,9700,29707840800,4074,40291950,3062664,,,,,,,20221212
140610,엔솔바이오사이언스,2018-09-10,9440,90716606400,653,6124450,9609810,,,,,,,20221212
233990,질경이,2015-12-29,756,10558534896,2203,1600423,13966316,,,,,,,20221212
402420,켈스,2021-11-30,13750,30614925000,0,0,2226540,,,,,,,20221212
215570,크로넥스,2015-12-28,1595,8099500915,357,569370,5078057,,,,,,,20221212
217880,틸론,2015-05-28,12500,67045562500,12,150350,5363645,,,,,,,20221212
202960,판도라티비,2014-08-11,961,11450874302,15065,14331560,11915582,,,,,,,20221212
341170,퓨쳐메디신,2022-07-27,5120,47490406400,1428,7154080,9275470,,,,,,,20221212
150440,피노텍,2014-12-05,994,9508019528,0,0,9565412,,,,,,,20221212
001460,BYC,1975-06-02,367500,229546012500,54,19906000,624615,577324.0,10.28,0.64,35764.0,0.41,1500.0,20221212
011150,CJ씨푸드,1988-11-26,2770,99528241210,47190,129268865,35930773,1857.0,45.41,1.49,61.0,0.0,0.0,20221212
114090,GKL,2009-11-19,18200,1125773194000,308014,5550789700,61855670,6201.0,0.0,2.94,0.0,0.0,0.0,20221212
001250,GS글로벌,1976-06-26,2475,204271065900,281080,696505880,82533764,4013.0,8.75,0.62,283.0,0.0,0.0,20221212
039570,HDC랩스,2015-09-24,7910,205324623910,3088,24387020,25957601,11102.0,13.34,0.71,593.0,5.69,450.0,20221212
204320,HL만도,2014-10-06,45200,2122461824000,158297,7175793850,46957120,41672.0,12.67,1.08,3567.0,1.77,800.0,20221212
175330,JB금융지주,2013-07-18,8340,1642837335960,352543,2957086330,196982894,21392.0,3.32,0.39,2510.0,7.18,599.0,20221212
432320,KB스타리츠,2022-10-06,4510,457378425350,37171,167987070,101414285,,,,,,,20221212
119650,KC코트렐,2010-01-29,2165,38104987240,108685,236974075,17600456,2283.0,3.48,0.95,623.0,0.0,0.0,20221212
033180,KH 필룩스,2001-12-26,954,152878418910,1541092,1482080137,160249915,3088.0,0.0,0.31,0.0,0.0,0.0,20221212
003550,LG,1970-02-13,80500,12662729936500,102765,8263357485,157300993,132574.0,5.19,0.61,15504.0,3.48,2800.0,20221212
035420,NAVER,2008-11-28,193000,31661473405000,650882,125755344500,164049085,157641.0,1.74,1.22,110854.0,0.26,511.0,20221212
005090,SGC에너지,1993-01-06,32800,481405731200,39493,1288004300,14677004,41630.0,7.68,0.79,4270.0,4.57,1500.0,20221212
000860,강남제비스코,1975-11-12,21050,136825000000,4002,83782200,6500000,90881.0,3.03,0.23,6948.0,2.38,500.0,20221212
012200,계양전기,1988-07-06,2770,90302000000,53248,148469545,32600000,5389.0,0.0,0.51,0.0,1.26,35.0,20221212
017040,광명전기,1990-09-14,2230,96642881450,123443,276757660,43337615,2486.0,16.64,0.9,134.0,0.45,10.0,20221212
083420,그린케미칼,2005-10-20,11300,271200000000,398908,4515049050,24000000,5290.0,16.54,2.14,683.0,1.95,220.0,20221212
214330,금호에이치티,2015-11-11,1000,201042738000,452920,452992753,201042738,1855.0,0.0,0.54,0.0,0.0,0.0,20221212
004540,깨끗한나라,1975-06-25,3060,113956520580,26821,82164310,37240693,6103.0,13.6,0.5,225.0,0.0,0.0,20221212
251270,넷마블,2017-05-12,51000,4383628602000,260719,13322069400,85953502,70683.0,17.39,0.72,2933.0,1.04,528.0,20221212
000320,노루홀딩스,1973-08-10,10600,140886200600,12674,134714700,13291151,35333.0,69.28,0.3,153.0,4.25,450.0,20221212
000490,대동,1975-06-27,12150,290778101100,317784,3829654150,23932354,16953.0,7.5,0.72,1619.0,0.66,80.0,20221212
084690,대상홀딩스,2005-08-17,8060,291873056280,36771,292315450,36212538,19055.0,5.56,0.42,1450.0,2.98,240.0,20221212
003090,대웅,1973-06-26,20950,1218074481000,41725,881297950,58141980,17576.0,11.04,1.19,1897.0,0.48,100.0,20221212
000300,대유플러스,1975-06-09,877,106115924798,165624,144943140,120998774,857.0,0.0,1.02,0.0,0.0,0.0,20221212
015230,대창단조,1989-07-25,8500,242863955000,608899,5060782740,28572230,8239.0,8.26,1.03,1029.0,1.59,135.0,20221212
016090,대현,1990-09-20,2340,103620605400,132293,311370850,44282310,4991.0,5.38,0.47,435.0,3.85,90.0,20221212
000640,동아쏘시오홀딩스,1970-02-10,101500,644414669500,1607,163456000,6348913,154410.0,10.39,0.66,9768.0,1.48,1500.0,20221212
163560,동일고무벨트,2012-10-19,6810,94659000000,15744,106683910,13900000,14643.0,15.62,0.47,436.0,1.17,80.0,20221212
004890,동일산업,2005-06-30,189500,459578242500,4256,805206000,2425215,185606.0,9.38,1.02,20212.0,2.11,4000.0,20221212
016740,두올,2016-07-29,2570,84981367600,15224,38916410,33066680,5970.0,5.22,0.43,492.0,3.11,80.0,20221212
192650,드림텍,2019-03-14,9690,653062365930,127466,1233104330,67395497,5263.0,9.05,1.84,1071.0,3.1,300.0,20221212
024090,디씨엠,1999-08-18,15050,171570000000,14116,211371200,11400000,25636.0,2.72,0.59,5524.0,5.98,900.0,20221212
000400,롯데손해보험,1971-04-16,1500,465504480000,36807,54849645,310336320,3242.0,3.96,0.46,379.0,0.0,0.0,20221212
023530,롯데쇼핑,2006-02-09,91700,2594078833500,92063,8382560600,28288755,356677.0,0.0,0.26,0.0,3.05,2800.0,20221212
009200,무림페이퍼,1990-06-09,2565,106727880150,87660,225544440,41609310,9473.0,0.0,0.27,0.0,0.97,25.0,20221212
025560,미래산업,1996-11-22,12700,56540488900,23969,300732200,4452007,19102.0,6.89,0.66,1843.0,0.0,0.0,20221212
006800,미래에셋증권,1975-09-30,6440,3962637667520,299912,1937267990,615316408,16780.0,3.57,0.38,1803.0,4.66,300.0,20221212
107590,미원홀딩스,2009-03-02,112000,259840000000,1186,131149500,2320000,87327.0,7.83,1.28,14308.0,0.45,500.0,20221212
000890,보해양조,1988-09-23,645,89732483205,115861,74822038,139120129,611.0,0.0,1.06,0.0,0.0,0.0,20221212
006400,삼성SDI,1979-02-27,650000,44696944500000,308397,199220662778,68764530,219885.0,37.16,2.96,17492.0,0.15,1000.0,20221212
028260,삼성물산,2014-12-18,117500,21959232017500,163450,19166331500,186887081,184352.0,11.85,0.64,9913.0,3.57,4200.0,20221212
009150,삼성전기,1979-02-27,138000,10307730048000,264235,36489032000,74693696,88937.0,11.68,1.55,11811.0,1.52,2100.0,20221212
001820,삼화콘덴서공업,1976-06-26,32900,341995500000,15128,498334150,10395000,19654.0,11.88,1.67,2770.0,1.52,500.0,20221212
041650,상신브레이크,2004-10-27,3455,74183859750,20412,70798105,21471450,9389.0,6.83,0.37,506.0,2.32,80.0,20221212
017390,서울도시가스,1995-08-18,406500,2032500000000,6343,2583057000,5000000,266539.0,190.04,1.53,2139.0,0.43,1750.0,20221212
007610,선도전기,1989-11-30,3000,54000000000,0,0,18000000,4420.0,0.0,0.68,0.0,0.0,0.0,20221212
002420,세기상사,1968-12-27,8150,43139156200,15339,124216650,5293148,4355.0,0.0,1.87,0.0,0.0,0.0,20221212
004080,신흥,1991-02-08,14950,142025000000,710,10582100,9500000,10783.0,10.54,1.39,1418.0,1.47,220.0,20221212
012170,아센디오,1989-12-20,939,75598135044,69935,64921336,80509196,564.0,0.0,1.66,0.0,0.0,0.0,20221212
020560,아시아나항공,2008-03-28,13450,1000838225800,316958,4253592450,74411764,6775.0,0.0,1.99,0.0,0.0,0.0,20221212
012750,에스원,1996-01-30,62600,2378748542800,21582,1359893000,37999178,42676.0,16.41,1.47,3815.0,3.99,2500.0,20221212
326030,에스케이바이오팜,2020-07-02,73000,5716867250000,74149,5406151700,78313250,5672.0,88.16,12.87,828.0,0.0,0.0,20221212
140910,에이리츠,2011-07-14,4285,19124092120,1074,4582035,4463032,,,,,,,20221212
003060,에이프로젠제약,1984-10-19,550,219216735100,975658,539382496,398575882,1274.0,27.5,0.43,20.0,0.0,0.0,20221212
244920,에이플러스에셋,2020-11-20,5030,113716695790,22126,110807220,22607693,4341.0,9.4,1.16,535.0,2.98,150.0,20221212
380440,엔에이치스팩19호,2021-05-21,1955,100271950000,153110,298816545,51290000,0.0,0.0,0.0,0.0,0.0,0.0,20221212
010050,우리종금,1974-09-11,776,678381843056,597246,462279145,874203406,686.0,8.53,1.13,91.0,2.58,20.0,20221212
010400,우진아이엔에스,2018-09-14,5570,42454540000,281034,1638122240,7622000,14448.0,0.0,0.39,0.0,1.8,100.0,20221212
095720,웅진씽크빅,2007-05-31,2545,293962731825,32777,83622195,115505985,3219.0,6.68,0.79,381.0,5.11,130.0,20221212
000700,유수홀딩스,1956-03-03,7750,201824043000,106445,836986790,26041812,13108.0,7.82,0.59,991.0,5.16,400.0,20221212
072130,유엔젤,2003-07-01,3165,41763611910,53144,168296790,13195454,4368.0,2.49,0.72,1271.0,0.0,0.0,20221212
000220,유유제약,1975-11-18,6430,110804016930,97615,625075520,17232351,6458.0,0.0,1.0,0.0,1.63,105.0,20221212
008730,율촌화학,1988-08-30,37650,933720000000,329521,12234342750,24800000,13954.0,110.41,2.7,341.0,1.33,500.0,20221212
007660,이수페타시스,2003-10-07,6290,397819975510,806871,5096392120,63246419,1984.0,0.0,3.17,0.0,0.0,0.0,20221212
350520,이지스레지던스리츠,2020-08-05,4055,114994191935,13735,55583010,28358617,,,,,,,20221212
000760,이화산업,1994-04-29,16500,46200000000,445,7380350,2800000,52259.0,0.98,0.32,16817.0,0.0,0.0,20221212
023810,인팩,2004-09-21,7170,71700000000,8175,58976230,10000000,10103.0,23.43,0.71,306.0,2.51,180.0,20221212
003200,일신방직,1973-05-23,99900,239760000000,1837,182422300,2400000,341544.0,3.6,0.29,27763.0,3.0,3000.0,20221212
008500,일정실업,1994-08-12,18000,21600000000,897,16099300,1200000,15717.0,0.0,1.15,0.0,0.0,0.0,20221212
020760,일진디스플,2002-01-09,1355,69801119055,37214,50043565,51513741,268.0,0.0,5.06,0.0,0.0,0.0,20221212
271940,일진하이솔루스,2021-09-01,31950,1160206420500,23220,746654500,36313190,8459.0,112.5,3.78,284.0,0.0,0.0,20221212
226320,잇츠한불,2015-12-28,17950,393631204250,118796,2170318500,21929315,21524.0,0.0,0.83,0.0,1.11,200.0,20221212
000950,전방,1968-10-21,47650,80052000000,780,36716000,1680000,126397.0,340.36,0.38,140.0,0.0,0.0,20221212
089590,제주항공,2015-11-06,14000,1077911954000,921231,12989397300,76993711,3374.0,0.0,4.15,0.0,0.0,0.0,20221212
018470,조일알미늄,1988-11-22,2700,341905646700,94606694,245526304545,126631721,1361.0,16.77,1.98,161.0,0.0,0.0,20221212
185750,종근당,2013-12-06,86000,1030971268000,17733,1543981600,11988038,48073.0,23.8,1.79,3614.0,1.16,1000.0,20221212
003780,진양산업,1973-06-26,6380,82940000000,75107,480356160,13000000,3652.0,13.38,1.75,477.0,2.74,175.0,20221212
100250,진양홀딩스,2008-02-15,3385,189205563420,18199,61573100,55895292,5936.0,18.5,0.57,183.0,5.02,170.0,20221212
011000,진원생명과학,1987-11-16,7340,570696736660,655875,4778701320,77751599,2659.0,0.0,2.76,0.0,0.0,0.0,20221212
002780,진흥기업,1977-06-25,1400,203660443000,1708895,2410933390,145471745,1166.0,3.81,1.2,367.0,0.0,0.0,20221212
000650,천일고속,1977-06-23,60700,86753654000,164,9863300,1429220,25177.0,0.0,2.41,0.0,4.12,2500.0,20221212
033250,체시스,1999-08-11,994,31808000000,146565,147163796,32000000,1040.0,0.0,0.96,0.0,0.0,0.0,20221212
118000,초록뱀헬스케어,2009-12-30,606,51331220910,178709,109316049,84704985,1468.0,5.14,0.41,118.0,0.0,0.0,20221212
006380,카프로,1974-05-28,2120,84800000000,68943,145198990,40000000,3150.0,43.27,0.67,49.0,0.0,0.0,20221212
033780,케이티앤지,1999-10-08,99200,13619415702400,302466,29990381100,137292497,76336.0,12.56,1.3,7898.0,4.84,4800.0,20221212
015890,태경산업,1996-01-30,6750,197294062500,59286,400116940,29228750,9204.0,7.5,0.73,900.0,4.0,270.0,20221212
055490,테이팩스,2017-10-31,58100,274095465000,13664,790503100,4717650,27834.0,14.49,2.09,4009.0,1.2,700.0,20221212
010770,평화홀딩스,1986-03-31,3835,56088662110,245184,964435675,14625466,6351.0,0.0,0.6,0.0,3.91,150.0,20221212
058430,포스코스틸리온,2002-08-16,36100,216600000000,70495,2574031150,6000000,53623.0,2.11,0.67,17070.0,2.77,1000.0,20221212
103140,풍산,2008-07-30,31550,884165970900,128587,4054872750,28024278,60099.0,3.63,0.52,8686.0,3.17,1000.0,20221212
086790,하나금융지주,2005-12-12,47200,13966644067200,1052911,49449541000,295903476,117363.0,3.99,0.4,11819.0,6.57,3100.0,20221212
352820,하이브,2020-10-15,157000,6492481759000,247810,39053793000,41353387,67998.0,43.31,2.31,3625.0,0.0,0.0,20221212
036460,한국가스공사,1999-12-15,34500,3184798500000,111557,3843973300,92313000,103337.0,3.11,0.33,11078.0,7.91,2728.0,20221212
010040,한국내화,2000-10-16,2915,119710485730,34298,100321115,41067062,7164.0,16.02,0.41,182.0,1.2,35.0,20221212
004090,한국석유공업,1977-06-25,11150,141539438000,31374,346180750,12694120,12581.0,12.08,0.89,923.0,0.99,110.0,20221212
002960,한국쉘석유,1988-08-10,251500,326950000000,1327,332210000,1300000,84273.0,11.26,2.98,22343.0,7.55,19000.0,20221212
000970,한국주철관공업,1969-12-12,6990,159375495000,17086,119280190,22800500,15753.0,2.29,0.44,3055.0,5.72,400.0,20221212
007280,한국특강,1989-11-13,2050,124208675900,25715,52829510,60589598,2667.0,2.97,0.77,691.0,0.0,0.0,20221212
003680,한성기업,1989-01-26,5680,35270045200,23236,133108180,6209515,7888.0,0.0,0.72,0.0,0.0,0.0,20221212
016450,한세예스24홀딩스,2000-01-06,5100,204000000000,9424,47993150,40000000,12066.0,4.97,0.42,1026.0,4.9,250.0,20221212
010420,한솔피엔에스,1989-05-31,1700,34838120400,59331,101154915,20493012,2273.0,10.06,0.75,169.0,1.47,25.0,20221212
014130,한익스프레스,1989-07-25,5870,70440000000,147752,860376680,12000000,5978.0,24.46,0.98,240.0,0.0,0.0,20221212
005110,한창,1976-06-01,866,68756648488,732334,627109697,79395668,435.0,0.0,1.99,0.0,0.0,0.0,20221212
005440,현대그린푸드,1989-08-22,7120,695655911840,310252,2189538150,97704482,20905.0,14.3,0.34,498.0,2.95,210.0,20221212
010620,현대미포조선,1983-12-20,83800,3347152086200,130327,10896769900,39942149,54249.0,0.0,1.54,0.0,0.0,0.0,20221212
011210,현대위아,2011-02-21,55400,1506607598200,76214,4233932700,27195083,122356.0,23.61,0.45,2346.0,1.26,700.0,20221212
011760,현대코퍼레이션,1977-12-01,17600,232829801600,14476,252448200,13228966,30061.0,5.59,0.59,3146.0,3.41,600.0,20221212
227840,현대코퍼레이션홀딩스,2015-10-23,11250,102384405000,21537,242360650,9100836,22443.0,7.85,0.5,1434.0,4.44,500.0,20221212
010690,화신,1994-01-14,8430,294379056300,178810,1514768360,34920410,8760.0,11.38,0.96,741.0,0.83,70.0,20221212
003280,흥아해운,1976-06-29,1520,365445846480,139094,210953555,240424899,428.0,12.88,3.55,118.0,0.0,0.0,20221212
265520,AP시스템,2017-04-07,18900,288818856900,61439,1164513750,15281421,12713.0,4.81,1.49,3932.0,1.27,240.0,20221212
211270,AP위성,2016-03-04,10600,159872422400,248275,2695594200,15082304,5714.0,107.07,1.86,99.0,0.66,70.0,20221212
035760,CJ ENM,1999-11-23,96900,2124935022600,762303,73205242600,21929154,182220.0,10.38,0.53,9332.0,2.17,2100.0,20221212
052900,KX하이텍,2005-01-18,1295,66858319570,143582,185692860,51628046,1998.0,12.7,0.65,102.0,0.0,0.0,20221212
091340,S&K폴리텍,2007-07-30,3790,44357102590,9385,35703450,11703721,8546.0,11.18,0.44,339.0,6.6,250.0,20221212
036540,SFA반도체,2001-05-02,4340,713757715020,343512,1492444555,164460303,2436.0,13.48,1.78,322.0,0.0,0.0,20221212
049470,SGA,2001-10-11,800,47089799200,32052,25648356,58862249,901.0,9.09,0.89,88.0,0.0,0.0,20221212
063440,SM Life Design,2002-05-30,2625,120826529250,3320076,8795668550,46029154,1068.0,65.63,2.46,40.0,0.0,0.0,20221212
089230,THE E&M,2006-10-10,340,59436279920,438493,148511246,174812588,494.0,0.0,0.69,0.0,0.0,0.0,20221212
161570,THE MIDONG,2013-11-13,1075,16751542250,36900,40019905,15582830,1194.0,0.0,0.9,0.0,0.0,0.0,20221212
022220,TKG애강,2006-04-11,1470,76138031130,91044,132857970,51794579,1740.0,16.7,0.84,88.0,0.0,0.0,20221212
121440,골프존뉴딘홀딩스,2011-05-20,5050,216325930900,95276,481590700,42836818,14014.0,1.6,0.36,3152.0,2.77,140.0,20221212
355150,교보10호기업인수목적,2020-09-18,2400,12768000000,0,0,5320000,0.0,0.0,0.0,0.0,0.0,0.0,20221212
900070,글로벌에스엠,2009-12-23,810,43532614080,345835,281656239,53743968,,,,,,,20221212
036190,금화피에스시,2000-12-26,28800,172800000000,1549,44767150,6000000,46357.0,7.35,0.62,3919.0,4.51,1300.0,20221212
121600,나노신소재,2011-02-09,80800,876545306400,127136,10272333000,10848333,9322.0,114.94,8.67,703.0,0.15,120.0,20221212
089600,나스미디어,2013-07-17,30750,324103831500,147034,4473450150,10539962,18185.0,12.07,1.69,2548.0,2.6,800.0,20221212
306620,네온테크,2018-10-31,3280,136738630960,149287,491879885,41688607,925.0,0.0,3.55,0.0,0.0,0.0,20221212
104620,노랑풍선,2019-01-30,7410,116685981360,99237,730470880,15747096,3041.0,0.0,2.44,0.0,0.0,0.0,20221212
234690,녹십자웰빙,2019-10-14,8720,154799846720,6607621,58028218190,17752276,4974.0,23.07,1.75,378.0,0.92,80.0,20221212
069140,누리플랜,2010-10-26,4990,35442687570,13292,66376145,7102743,4998.0,34.18,1.0,146.0,0.0,0.0,20221212
093640,다믈멀티미디어,2007-10-19,5310,98967402990,292144,1538873910,18637929,2584.0,27.09,2.05,196.0,0.0,0.0,20221212
048470,대동스틸,2002-01-10,4630,46300000000,2288004,11679493160,10000000,7736.0,3.16,0.6,1463.0,1.08,50.0,20221212
387310,대신밸런스제10호스팩,2021-09-17,2430,13267800000,148400,354192275,5460000,0.0,0.0,0.0,0.0,0.0,0.0,20221212
426670,대신밸런스제12호스팩,2022-07-14,2085,12113850000,0,0,5810000,0.0,0.0,0.0,0.0,0.0,0.0,20221212
442310,대신밸런스제14호스팩,2022-12-05,1995,13386450000,73576,147036740,6710000,0.0,0.0,0.0,0.0,0.0,0.0,20221212
045390,대아티아이,2001-05-17,3460,243837884420,451728,1571108750,70473377,1476.0,48.73,2.34,71.0,0.0,0.0,20221212
078600,대주전자재료,2004-12-10,81000,1253928033000,105837,8533681400,15480593,8721.0,52.6,9.29,1540.0,0.12,100.0,20221212
194480,데브시스터즈,2014-10-06,51400,609183599400,196976,10206318500,11851821,15642.0,8.69,3.29,5918.0,0.97,500.0,20221212
263800,데이타솔루션,2017-08-03,5020,81341971600,135229,681775605,16203580,1755.0,67.84,2.86,74.0,0.0,0.0,20221212
206560,덱스터,2015-12-22,14350,364638321600,1742937,25706222050,25410336,2329.0,0.0,6.16,0.0,0.0,0.0,20221212
261200,덴티스,2017-06-26,7810,115259120900,21747,171941330,14757890,2211.0,181.63,3.53,43.0,0.0,0.0,20221212
075970,동국알앤에스,2004-02-13,3730,68632000000,72592,269459235,18400000,4197.0,23.17,0.89,161.0,2.14,80.0,20221212
109860,동일금속,2009-07-28,23750,216125000000,102151,2426317600,9100000,16682.0,13.32,1.42,1783.0,1.05,250.0,20221212
023790,동일철강,1994-11-07,2055,32848036530,20926,43356020,15984446,2553.0,0.0,0.8,0.0,0.0,0.0,20221212
025900,동화기업,1995-08-07,56200,1135439678600,87969,4979506700,20203553,34328.0,26.01,1.64,2161.0,0.0,0.0,20221212
131970,두산테스나,2013-10-22,29400,433931563800,118522,3462538000,14759577,15444.0,10.59,1.9,2776.0,0.54,160.0,20221212
030350,드래곤플라이,1997-11-10,1000,41336352000,2187156,2184758148,41336352,1200.0,0.0,0.83,0.0,0.0,0.0,20221212
223250,드림씨아이에스,2020-05-22,10750,63701490000,4497,47526700,5925720,6957.0,18.7,1.55,575.0,0.0,0.0,20221212
196490,디에이테크놀로지,2014-11-19,3820,102359184360,197464,733835655,26795598,3887.0,0.0,0.98,0.0,0.0,0.0,20221212
197140,디지캡,2018-09-07,4350,41575773150,163220,704154235,9557649,4680.0,483.33,0.93,9.0,0.0,0.0,20221212
187220,디티앤씨,2014-12-17,4230,49482628830,9140,38787515,11698021,7925.0,0.0,0.53,0.0,0.0,0.0,20221212
383930,디티앤씨알오,2022-11-11,9250,58416118000,155790,1466731830,6315256,3695.0,8.24,2.5,1122.0,0.0,0.0,20221212
317120,라닉스,2019-09-18,5400,52164000000,14161,76429160,9660000,2002.0,0.0,2.7,0.0,0.0,0.0,20221212
232680,라온테크,2021-06-17,9020,112576220680,38805,348675780,12480734,1582.0,17.9,5.7,504.0,0.0,0.0,20221212
171120,라이온켐텍,2013-11-19,8160,154171580160,40004,329572030,18893576,6456.0,17.18,1.26,475.0,2.45,200.0,20221212
347700,라이프시맨틱스,2021-03-23,4475,45770076250,11902,52806985,10227950,1290.0,0.0,3.47,0.0,0.0,0.0,20221212
277810,레인보우로보틱스,2021-02-03,30800,516954376400,118113,3651587600,16784233,2895.0,0.0,10.64,0.0,0.0,0.0,20221212
108490,로보티즈,2018-10-26,22950,273849107850,169883,3927657850,11932423,6164.0,353.08,3.72,65.0,0.0,0.0,20221212
071280,로체시스템즈,2003-11-14,8420,128797397260,132216,1091759260,15296603,5602.0,13.28,1.5,634.0,0.24,20.0,20221212
085370,루트로닉,2006-07-04,20650,544556524400,206333,4276660900,26370776,4715.0,18.84,4.38,1096.0,0.93,192.0,20221212
058470,리노공업,2001-12-18,154900,2361043113000,72494,11238758400,15242370,27518.0,22.65,5.63,6839.0,1.61,2500.0,20221212
377450,리파인,2021-10-29,7970,138120100000,24830,197672370,17330000,7964.0,6.48,1.0,1230.0,0.0,0.0,20221212
195500,마니커에프앤지,2019-08-20,3300,52562400000,35549,117047330,15928000,4090.0,0.0,0.81,0.0,0.0,0.0,20221212
