종목코드,R1D,R1W,R1M,R3M,R6M,R1Y,R2Y,DT
320000,2.28,7.17,14.47,49.44,25.41,-8.81,-11.51,20230113
192390,-0.86,4.05,-5.71,17.63,-0.57,-12.59,11.94,20230113
008600,1.12,3.72,-3.85,1.83,-20.87,-53.59,-50.41,20230113
900340,0.0,1.92,-5.78,13.01,-15.2,-15.2,-23.19,20230113
033270,-1.27,0.87,-9.69,5.67,-6.43,-49.18,-57.17,20230113
064510,7.36,-31.31,-83.56,-83.56,-83.56,-83.56,-71.21,20230113
036200,-0.78,5.26,-0.47,2.89,-8.18,-52.94,-24.44,20230113
000910,-0.2,4.68,-2.77,-0.3,-9.56,-32.51,-13.68,20230113
047400,0.38,6.45,-6.71,1.93,23.36,-14.98,-28.55,20230113
203450,1.38,17.76,9.04,30.73,30.96,-4.54,-34.29,20230113
011320,0.2,5.24,-3.94,2.4,-16.88,-18.73,-48.39,20230113
086390,-0.88,3.23,-11.81,-18.25,-31.91,-62.23,-60.7,20230113
241690,0.4,5.03,-4.57,-3.34,-32.13,-63.67,-78.51,20230113
121060,0.7,1.77,5.88,2.86,-20.88,-4.0,-11.38,20230113
048430,1.42,4.38,-2.11,39.54,14.06,-29.73,-33.87,20230113
089850,-0.82,2.55,-13.31,-10.07,-16.32,-41.08,7.11,20230113
032620,-0.78,0.99,-4.85,11.11,-5.9,-29.17,-43.08,20230113
264450,-1.02,1.74,-3.95,3.55,-3.95,-32.41,-38.4,20230113
078070,-0.3,1.87,3.48,18.05,2.83,0.62,-36.01,20230113
002920,-0.53,3.85,-0.35,6.78,1.8,-8.55,-9.42,20230113
024800,0.0,1.49,-4.6,3.47,-5.54,-24.64,-23.68,20230113
000700,-0.15,2.47,-15.39,4.72,11.76,10.83,16.67,20230113
054930,-0.43,4.63,-6.16,-19.79,35.33,98.02,139.25,20230113
049520,-0.99,2.34,6.38,22.59,38.89,20.27,-9.79,20230113
367480,0.0,0.0,0.0,-2.36,-4.17,-2.36,,20230113
003470,1.74,7.57,2.53,4.16,0.0,-33.5,-23.88,20230113
003475,1.01,3.51,-9.24,-6.36,-10.85,-38.07,-2.15,20230113
263770,1.54,4.28,-9.24,34.01,9.12,-39.52,-46.68,20230113
072130,0.46,3.46,1.39,20.29,3.79,-40.83,-18.56,20230113
000220,0.0,0.49,-7.34,5.63,-8.97,-17.58,-55.47,20230113
000225,0.66,-1.04,-6.96,0.26,-19.79,-14.0,-41.16,20230113
000227,-0.31,2.89,0.63,11.11,-8.83,-9.86,-44.06,20230113
340930,-1.18,4.67,-16.83,-1.47,25.84,-27.43,,20230113
023410,0.4,2.05,-2.99,9.87,0.27,-25.55,-25.84,20230113
056080,1.27,14.2,11.93,15.58,-2.05,-22.45,48.14,20230113
373340,0.23,0.0,-3.17,-6.75,-7.56,-7.16,,20230113
388800,0.0,0.49,-0.73,-2.39,-6.21,-5.34,,20230113
084370,0.6,4.14,-1.95,18.08,-14.89,-48.67,-31.19,20230113
001200,0.76,5.15,1.34,9.03,-4.15,-24.57,-40.8,20230113
178780,0.0,0.0,0.0,0.0,0.0,0.0,-48.66,20230113
221800,-1.35,-2.66,0.59,-5.19,-8.57,-18.21,163.92,20230113
000105,0.0,-0.18,-6.41,1.89,-2.53,-7.69,-20.82,20230113
003460,-0.67,1.82,-1.97,-3.24,-3.66,-16.26,-4.07,20230113
003465,0.0,-1.81,0.0,-2.01,-3.94,-9.12,0.41,20230113
008730,2.0,9.69,8.38,47.11,105.81,58.56,59.8,20230113
008250,-0.26,-0.39,-1.4,11.54,-6.76,-37.15,-27.08,20230113
039020,-0.69,6.87,-0.28,0.0,0.0,-34.31,24.52,20230113
025820,0.79,9.08,4.43,25.64,11.56,-18.33,59.25,20230113
067920,-0.33,2.01,6.46,20.32,16.86,-12.98,32.46,20230113
044960,0.52,1.76,-12.04,4.34,-7.97,-23.98,-38.81,20230113
302430,0.0,3.07,-0.74,48.29,28.1,-24.65,-36.26,20230113
214320,0.24,3.83,-1.75,3.32,-5.72,-19.9,-35.31,20230113
073490,0.0,3.92,0.45,22.1,22.1,-21.07,-45.48,20230113
215790,0.0,1.16,-3.32,6.94,-19.38,-30.13,-38.21,20230113
053350,-0.91,3.81,4.09,26.32,-10.97,-26.63,-17.42,20230113
041520,0.4,1.2,-11.42,2.02,-4.73,-44.98,-64.63,20230113
054210,0.0,-0.41,1.27,8.11,-29.62,-6.61,33.33,20230113
065440,0.79,3.67,-6.09,1.8,17.82,-15.31,72.54,20230113
088260,0.19,0.37,0.0,7.52,-5.47,-9.61,1.9,20230113
139480,1.93,-0.99,-1.47,18.37,-0.99,-32.09,-44.01,20230113
115610,-1.31,-0.26,-3.08,0.8,-23.37,-20.3,-23.06,20230113
078020,-0.2,0.2,-9.84,-6.15,-21.98,-37.78,-29.11,20230113
208850,0.2,0.0,0.5,-5.58,-15.34,-16.05,55.85,20230113
351330,-0.47,31.06,15.81,32.54,-2.31,-22.71,,20230113
379390,0.0,-0.12,-0.23,4.63,-28.12,-25.3,,20230113
086890,1.01,3.25,-4.29,10.04,-33.88,-26.1,-14.95,20230113
007660,1.65,1.65,-2.69,18.01,-9.94,-6.1,56.35,20230113
005950,-1.77,3.47,-10.39,-13.59,39.07,25.57,31.53,20230113
015020,2.22,5.14,-6.88,8.24,-33.81,-71.38,27.07,20230113
067010,0.97,5.34,-0.68,16.06,-11.41,-33.76,-41.79,20230113
341310,4.61,5.58,-11.67,-20.63,-43.11,-41.65,-81.69,20230113
102710,-1.78,3.51,-5.15,-4.33,-14.67,-38.01,-50.34,20230113
063760,0.83,2.11,-5.47,4.76,-32.4,-49.79,-67.15,20230113
123570,0.24,2.2,-5.0,19.43,-24.41,-37.61,3.21,20230113
095190,0.78,4.38,3.38,18.42,15.86,-19.83,-49.37,20230113
102460,-0.75,-1.24,-13.64,8.13,-24.29,-37.75,-0.99,20230113
039030,-1.73,-1.3,-2.3,7.75,-8.1,-41.94,-41.99,20230113
084680,2.19,6.19,-2.1,6.89,-8.94,-32.51,-51.2,20230113
353810,-0.12,1.48,-15.17,-1.91,-1.44,-12.18,-49.94,20230113
099750,-1.17,5.47,-1.17,23.26,-10.55,-45.99,16.48,20230113
035810,0.17,4.53,-7.68,-0.17,-17.57,-28.94,-37.76,20230113
092130,0.0,-1.81,-7.91,-5.51,-3.26,-13.76,-27.39,20230113
134060,-1.2,-0.34,1.05,7.43,-10.11,-29.43,-44.42,20230113
001840,-0.85,4.21,-13.91,-2.27,-28.33,-30.17,-31.11,20230113
000760,0.0,0.32,-1.55,1.92,8.16,-3.34,4.61,20230113
014990,1.24,7.59,11.64,203.54,114.47,35.27,7.24,20230113
041830,0.0,3.59,2.28,10.68,-11.6,-10.82,10.08,20230113
352940,0.57,4.25,-7.64,1.73,-17.48,-43.61,-67.77,20230113
216400,0.84,0.7,0.14,-8.86,-19.1,-31.75,-47.25,20230113
079950,0.0,4.65,-4.83,6.42,-20.85,-46.25,-42.1,20230113
060150,0.11,3.07,-4.69,-1.91,5.43,-22.31,-24.66,20230113
033230,-1.13,-0.68,0.46,24.5,-6.62,-19.07,-25.04,20230113
037330,-1.99,5.2,-3.91,6.83,-5.49,-43.23,-52.09,20230113
100030,0.28,-0.28,-2.43,-5.25,-9.07,-10.2,-0.55,20230113
023800,0.0,3.08,-8.0,-26.77,1.38,-53.12,-66.08,20230113
034590,0.18,4.09,-7.44,5.26,5.66,4.09,13.13,20230113
049070,1.16,9.14,5.91,9.53,12.36,-11.61,4.82,20230113
017250,0.34,18.4,13.41,29.26,25.42,15.18,2.42,20230113
129260,-0.35,2.12,-7.38,12.7,4.91,-21.92,-30.48,20230113
051370,0.21,2.02,-6.34,0.84,-22.27,-39.24,-40.37,20230113
189300,0.45,2.29,-6.42,14.53,9.84,-25.8,33.47,20230113
150840,0.0,0.0,0.0,0.0,0.0,-14.97,88.41,20230113
023810,-0.14,5.07,-2.49,12.08,-16.67,-50.18,-2.22,20230113
115310,0.87,2.19,-1.69,10.95,-31.57,-0.85,17.09,20230113
039290,2.82,8.42,-3.1,-8.75,-17.67,-53.0,-28.9,20230113
071200,-0.52,1.6,0.71,30.37,8.56,-19.46,-17.25,20230113
101930,-0.77,4.44,2.78,0.39,1.57,-25.36,93.86,20230113
000230,-1.81,-4.29,-38.57,-19.53,-36.41,38.83,30.69,20230113
013360,-0.39,1.38,-0.58,13.25,-27.23,-52.68,73.31,20230113
003120,-0.57,3.46,-6.87,-16.23,11.87,14.38,4.58,20230113
333430,-0.44,7.5,-5.34,-13.92,12.52,16.41,64.39,20230113
068330,-0.93,3.23,-7.51,12.68,-53.35,-60.25,-80.46,20230113
003200,1.97,3.81,-8.41,4.02,10.93,-4.61,19.93,20230113
007110,-4.06,22.64,8.33,14.04,-3.7,-38.68,-32.99,20230113
007570,-0.53,0.0,-7.8,11.18,-19.4,-29.61,-67.91,20230113
007575,-0.24,0.0,-8.52,9.4,-19.58,-23.4,-68.92,20230113
008500,0.63,0.63,-9.83,-25.52,-19.75,-55.23,-12.3,20230113
019540,0.33,16.35,26.04,30.11,23.72,-28.4,-30.14,20230113
081000,0.29,7.03,-2.23,17.85,-6.17,-41.67,-66.09,20230113
020150,-1.2,5.86,-2.2,2.85,-15.74,-49.07,-2.03,20230113
103590,1.33,2.69,-1.48,22.76,-21.12,1.33,62.56,20230113
094820,2.67,10.7,0.75,5.08,-15.14,-19.7,152.82,20230113
271940,-0.95,7.73,-2.34,3.12,1.46,-41.07,,20230113
015860,-0.24,5.28,-1.18,2.07,-36.3,-20.74,-28.58,20230113
226320,1.63,5.65,6.25,30.31,12.99,9.36,-29.17,20230113
950140,1.97,0.78,10.0,31.55,11.66,-33.03,4.44,20230113
049550,-0.97,0.79,-3.03,-0.58,-23.81,-32.72,29.29,20230113
254120,0.25,3.1,12.08,14.99,18.75,-15.29,-26.65,20230113
234920,-0.2,7.57,0.4,22.39,92.46,25.63,24.69,20230113
317400,0.0,2.16,-2.07,0.33,5.84,-36.03,-56.0,20230113
000950,-0.56,1.5,-8.52,-37.52,-17.97,10.13,36.59,20230113
208140,0.66,3.64,-2.98,16.03,0.66,-16.79,-32.14,20230113
040420,-0.83,-0.42,-6.38,-2.57,-3.88,-2.44,17.29,20230113
045510,-1.42,0.0,-3.81,1.09,-20.11,-40.98,-32.85,20230113
217190,2.56,7.9,-2.78,14.99,-5.56,-37.43,31.76,20230113
122310,0.63,2.3,-2.44,4.44,-1.6,-20.4,-18.28,20230113
361390,0.24,7.42,0.24,6.6,0.48,-28.08,,20230113
066830,0.51,-1.0,1.71,6.07,-21.64,-21.74,-21.74,20230113
123330,2.09,7.95,-5.05,22.4,23.8,-20.87,26.03,20230113
159580,1.47,11.65,3.7,30.52,8.76,-29.25,-11.46,20230113
147830,-1.35,2.17,-2.95,21.14,14.21,-12.25,-43.48,20230113
033100,-1.9,4.78,-11.21,6.4,49.93,100.39,90.39,20230113
079370,3.91,6.41,-10.3,9.26,22.35,12.98,2.51,20230113
054950,-0.23,2.9,14.82,12.7,7.85,45.89,-39.49,20230113
090470,-4.5,1.47,4.41,34.63,43.25,21.59,6.98,20230113
287410,0.0,-2.67,-2.21,36.81,15.07,19.66,107.66,20230113
137950,-1.74,5.01,-2.13,-2.52,-0.81,-21.58,4.56,20230113
033320,-0.88,-4.6,50.34,69.7,13.82,-20.57,-37.08,20230113
204270,-0.85,-3.14,-4.4,25.89,15.81,-19.17,-50.76,20230113
194370,1.72,14.79,4.24,3.15,-8.1,-31.07,104.86,20230113
026040,-3.9,38.28,26.37,51.98,23.66,1.62,64.68,20230113
126880,0.36,7.43,-6.31,9.09,6.82,-2.93,-38.83,20230113
254160,3.91,-1.06,9.41,26.24,-44.86,-49.36,,20230113
033050,-1.23,5.7,-7.31,20.98,9.55,-14.54,7.59,20230113
094970,-0.31,1.76,-5.92,2.09,-2.15,-26.9,4.78,20230113
058420,0.0,0.0,0.0,0.0,0.0,0.0,564.62,20230113
089790,-0.96,0.98,-1.9,6.19,1.69,-26.13,-38.9,20230113
030000,0.9,1.36,-6.67,-3.03,2.28,-2.82,4.92,20230113
052670,0.0,3.21,-11.38,0.39,-29.97,-57.87,-83.2,20230113
271980,-1.63,0.48,-2.31,15.3,-5.17,-35.08,-62.39,20230113
001560,0.84,1.82,-6.56,4.61,1.45,3.7,17.32,20230113
199820,-0.1,3.0,-4.75,3.89,-17.42,-46.41,-63.56,20230113
038010,1.14,2.61,-6.1,5.67,11.32,12.2,-10.27,20230113
002620,-3.45,-3.75,26.75,56.66,26.75,-4.05,-22.22,20230113
080220,0.0,0.64,-3.91,6.07,-10.48,-36.71,-14.0,20230113
006220,3.54,2.63,34.33,33.87,167.43,77.81,188.53,20230113
004910,0.52,6.95,-7.35,8.31,16.52,-17.93,21.48,20230113
004700,-1.0,0.82,0.1,3.02,15.96,-7.66,-13.33,20230113
001550,0.3,4.75,5.75,13.36,-12.2,-20.43,-14.25,20230113
000480,-1.0,6.01,-1.37,4.75,1.93,-0.75,-3.05,20230113
120030,-0.96,3.0,-2.83,-2.37,-22.56,-8.85,-6.79,20230113
034940,-1.58,-0.2,-5.32,15.28,-14.29,-35.58,-49.54,20230113
002600,-1.95,-0.74,0.5,8.92,15.14,7.47,16.47,20230113
063160,-0.81,1.03,-4.12,16.99,-18.09,-35.49,-67.83,20230113
001630,0.94,2.68,-3.94,7.63,-5.13,-29.01,-54.77,20230113
036930,-0.82,4.31,-3.97,0.83,-22.44,-45.5,41.36,20230113
044380,2.98,2.01,5.24,46.52,5.37,-31.78,-18.97,20230113
239340,30.0,41.6,38.05,64.21,21.88,-0.74,-21.08,20230113
072020,0.46,1.85,-6.38,6.8,-11.29,-25.68,-34.52,20230113
000440,0.0,2.07,-13.97,-12.44,-2.72,12.57,126.44,20230113
078650,0.0,0.0,0.0,0.0,0.0,-59.77,109.9,20230113
043610,0.27,4.37,-5.37,4.67,-14.45,-32.11,-4.76,20230113
263860,-0.11,4.04,-2.06,27.94,12.33,-17.63,37.29,20230113
303030,0.0,4.45,-12.61,-15.04,-33.26,-49.84,-40.66,20230113
144510,-1.28,-1.39,-9.23,6.08,-23.38,-51.57,-60.51,20230113
299480,0.89,-0.13,7.85,14.02,-11.35,-30.39,-56.92,20230113
053050,-0.38,5.28,-18.98,-25.29,-17.43,26.55,128.53,20230113
119850,0.26,4.38,0.77,15.59,-4.15,-17.26,-40.36,20230113
065060,1.89,6.4,-5.26,8.0,-23.27,-40.66,-57.23,20230113
013870,0.84,3.88,-5.49,7.83,-9.91,-20.98,-44.6,20230113
071320,-1.39,6.16,0.35,2.89,-8.23,-24.44,-27.24,20230113
035000,-0.34,-1.01,-5.0,0.51,0.34,-17.97,4.62,20230113
088790,-0.91,0.0,-4.55,11.91,-14.04,-7.31,-38.0,20230113
018120,0.73,1.23,-6.79,-2.14,-11.02,-33.33,-32.24,20230113
109820,-1.27,0.59,-12.51,-9.06,-54.43,-53.89,-76.57,20230113
086060,0.36,2.99,0.36,6.03,-13.76,-21.09,-24.82,20230113
036890,4.08,6.69,-8.6,42.14,29.84,20.28,4.08,20230113
003780,0.62,2.05,1.09,-2.85,-9.24,-25.6,33.61,20230113
007370,-0.61,0.78,-6.1,15.33,4.86,-4.85,-1.52,20230113
010640,0.65,2.55,-6.09,-16.12,-19.06,-46.9,25.14,20230113
100250,0.5,2.36,-10.34,-0.16,-14.39,-23.26,9.57,20230113
272450,0.29,4.29,11.84,16.84,22.74,0.89,3.03,20230113
250030,1.23,2.5,5.53,6.49,2.5,-28.45,-77.6,20230113
002780,-0.73,2.64,-4.9,9.68,-15.26,-38.04,-52.2,20230113
002787,0.0,4.62,3.42,5.84,-4.56,-9.63,11.93,20230113
002785,-1.09,0.0,-1.87,2.25,-3.94,-13.28,-25.45,20230113
233990,-7.15,-7.29,-13.58,3.02,-18.87,-20.85,-40.73,20230113
261780,-1.89,2.56,-3.7,5.91,-34.18,-55.36,,20230113
094850,2.79,2.79,7.8,9.95,19.85,-21.91,4.74,20230113
004650,-0.93,0.47,-8.15,-5.31,-10.46,-17.69,-18.94,20230113
278280,-1.76,1.83,-10.66,15.48,-3.81,-29.28,9.98,20230113
000650,0.17,1.88,-1.82,-1.49,-6.3,-9.57,-12.24,20230113
140290,-5.48,-12.43,-1.96,-14.38,-15.11,-20.0,-31.03,20230113
033250,-2.54,7.53,0.91,9.42,-1.09,-19.11,-50.79,20230113
094360,-0.65,2.34,-4.97,-6.42,-1.92,-36.38,19.07,20230113
042000,-0.93,4.93,-6.99,8.9,-13.06,-54.97,-86.87,20230113
006380,0.48,4.8,-2.35,-3.94,-25.09,-51.91,-45.82,20230113
071850,0.0,2.76,1.83,31.18,15.25,-48.79,-37.27,20230113
050110,-0.79,3.27,-7.11,-15.4,-6.19,-4.29,-37.87,20230113
078340,0.16,4.3,-2.02,-14.03,-14.84,-52.09,-62.06,20230113
063080,0.94,6.97,-0.58,7.24,-18.96,-73.44,15.15,20230113
307930,4.97,9.86,-1.29,36.68,-0.16,-18.59,-7.4,20230113
214370,3.45,0.3,-5.38,14.8,38.99,100.46,70.63,20230113
221980,-0.38,2.33,-5.71,8.2,-4.35,-33.33,1.93,20230113
192250,2.64,7.36,9.72,24.56,-1.41,-39.02,9.38,20230113
029460,-0.83,1.13,-1.91,22.11,-4.01,-18.78,-36.68,20230113
115500,0.19,7.77,-3.22,13.89,-12.6,-32.63,-3.05,20230113
281820,-0.62,2.55,-3.01,5.23,-6.67,-26.48,-45.7,20230113
089150,2.44,5.01,-7.16,-4.3,-32.99,-56.89,-28.84,20230113
025880,-0.55,3.04,-10.71,5.65,-21.9,-21.22,11.98,20230113
093320,0.66,7.39,13.81,22.12,21.51,7.96,-24.97,20230113
073010,0.56,2.55,1.97,4.32,-11.06,-3.98,18.3,20230113
105330,-0.11,3.05,-1.35,-9.29,0.34,-39.59,12.26,20230113
039420,0.38,5.2,-0.94,7.79,-5.9,-32.56,-11.45,20230113
032500,-1.25,2.59,-7.51,12.15,0.0,-27.68,-65.68,20230113
225430,-2.55,-5.26,4.79,28.57,-7.55,-35.44,-48.05,20230113
381970,-7.22,0.41,-4.69,-2.01,-34.93,-60.65,,20230113
036030,14.31,18.67,4.88,25.48,-8.11,-18.46,-36.17,20230113
064820,0.57,0.11,-10.92,7.37,9.75,-7.11,-17.69,20230113
054410,0.36,8.06,-2.31,3.77,-4.18,-23.93,-10.57,20230113
402420,0.0,0.0,0.0,-7.05,-4.15,-7.67,,20230113
089010,2.45,5.78,-8.44,-6.69,-20.81,-49.48,-47.4,20230113
220260,-0.51,4.45,-6.63,-4.91,12.01,-33.28,3.34,20230113
046070,-0.46,2.86,-2.7,8.0,-14.29,-40.98,-18.18,20230113
047770,0.55,1.97,-3.2,8.36,1.4,-30.19,-31.38,20230113
080530,-1.15,-3.73,-5.49,-13.42,-10.73,-14.57,-26.07,20230113
027050,1.0,5.07,7.32,24.38,18.12,-12.0,-29.18,20230113
007815,-0.41,-1.5,-1.5,4.17,-10.29,-26.65,-4.61,20230113
007810,-1.08,1.11,0.74,-2.49,-29.74,-52.51,-7.74,20230113
00781K,-0.24,1.36,-3.18,-5.84,-6.06,-15.35,10.93,20230113
190650,-0.26,4.86,0.0,2.24,-16.09,-30.93,-2.02,20230113
123410,0.77,3.37,-4.93,0.58,-4.58,-23.27,-20.58,20230113
049430,-0.98,2.23,-6.91,8.14,13.23,-8.18,12.22,20230113
183300,0.11,2.16,-0.94,-1.56,5.82,-25.16,2.49,20230113
041960,-0.43,-0.43,-9.67,1.77,-1.0,-21.74,-44.5,20230113
089890,2.82,13.12,8.96,53.36,30.98,-17.36,22.76,20230113
189350,0.0,1.23,0.49,14.17,-6.16,-17.47,-23.18,20230113
192820,0.27,5.08,11.38,66.44,8.3,-11.11,-22.58,20230113
044820,0.11,2.73,-0.33,23.5,-2.8,-32.03,-47.13,20230113
222040,0.23,1.83,3.25,11.81,-5.22,-19.09,-46.71,20230113
241710,1.94,0.48,12.78,53.96,8.14,-20.45,-14.98,20230113
069110,0.0,0.0,0.0,0.0,0.0,0.0,-37.46,20230113
071950,-6.95,9.3,-3.36,4.44,-18.91,-29.13,-30.09,20230113
045970,1.89,6.11,-4.78,-14.06,-16.46,-47.0,-46.73,20230113
196450,0.62,11.34,5.19,7.64,-13.37,-32.78,294.16,20230113
029960,0.83,2.38,-9.09,-5.56,-7.83,-13.1,-19.87,20230113
002020,-0.44,2.52,-4.88,-24.58,-2.4,-33.13,-1.75,20230113
003070,0.0,0.0,-18.48,34.89,21.75,-18.3,-1.83,20230113
102940,-0.16,18.62,1.43,-26.61,-7.14,-23.89,21.33,20230113
002025,-0.57,3.26,-1.69,-23.18,7.74,-16.14,19.59,20230113
120110,-1.24,2.58,-3.74,0.11,-12.14,-36.52,0.46,20230113
120115,-0.83,0.21,-4.01,0.42,-10.13,-27.97,2.79,20230113
138490,-0.32,2.99,-5.78,-2.21,-9.37,-21.6,88.63,20230113
056000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20230113
021240,2.39,0.91,-0.71,5.5,-16.52,-25.97,-24.04,20230113
033290,0.64,1.4,-6.63,-8.27,-24.07,-43.47,-18.43,20230113
056360,0.7,3.16,2.13,12.34,8.77,-4.13,-32.8,20230113
015710,-0.96,19.39,82.12,117.68,69.58,25.95,15.71,20230113
052330,0.0,1.44,-2.86,-6.23,7.75,-10.44,1.32,20230113
200130,1.1,-1.96,7.23,23.37,3.0,-10.15,-45.54,20230113
031820,1.33,3.47,0.74,15.91,-5.78,-29.6,-54.93,20230113
192400,0.62,3.16,-2.69,0.0,4.82,-13.3,-82.91,20230113
284740,1.01,6.21,-6.26,3.63,5.09,-22.11,-20.35,20230113
015590,1.82,13.33,11.08,23.34,-6.24,-19.38,-38.81,20230113
040350,0.55,2.97,-1.49,-10.0,-38.48,-35.49,-59.27,20230113
051780,1.2,7.69,-4.98,5.53,-15.32,-19.23,-30.81,20230113
182360,6.37,13.61,2.13,16.36,40.15,-6.11,431.86,20230113
136660,0.63,-9.26,-16.52,4.35,14.29,-22.2,-51.95,20230113
264900,-0.46,2.96,0.58,6.62,5.33,-3.65,-1.36,20230113
26490K,0.44,4.09,0.0,8.53,6.51,-7.66,11.71,20230113
005740,0.56,3.0,6.98,22.03,2.71,-14.39,-18.27,20230113
005745,-0.89,0.45,2.78,8.82,-0.89,-11.2,-12.6,20230113
215570,0.24,-8.95,33.65,6.38,-34.74,-57.71,-64.66,20230113
110790,0.49,5.14,-18.53,1.74,-41.57,-54.51,-12.98,20230113
045520,3.2,0.89,15.07,73.31,8.65,-41.9,-60.9,20230113
139670,-0.34,3.84,-7.37,0.79,-3.78,-51.26,-66.96,20230113
039490,4.06,5.29,7.26,26.95,35.42,-4.88,-36.27,20230113
219130,0.24,10.16,-9.65,5.1,32.48,-1.9,36.42,20230113
318660,0.0,2.44,5.26,10.82,-11.95,38.16,,20230113
065130,0.0,1.76,-3.71,4.32,-11.73,-34.88,-53.24,20230113
014580,-4.05,5.97,-5.02,4.99,42.0,17.48,37.2,20230113
015890,-1.5,1.71,-4.24,-1.21,2.5,-1.06,15.72,20230113
006890,1.32,8.49,4.07,6.98,-13.21,-7.63,-20.14,20230113
023160,-0.62,6.31,0.63,1.27,34.45,35.02,107.52,20230113
003240,0.27,1.96,0.14,1.39,-18.71,-35.05,-13.2,20230113
011280,0.0,1.49,-2.84,30.57,-1.44,-28.65,-46.05,20230113
053620,-0.77,-1.66,-9.6,-0.77,-2.89,-14.22,-11.47,20230113
004100,0.3,10.37,4.1,57.14,24.06,23.6,41.03,20230113
004105,1.46,5.4,-1.01,26.75,-2.4,1.46,-13.63,20230113
116100,-1.5,-13.3,-4.93,6.38,-0.4,4.79,34.79,20230113
009410,-0.12,0.0,-5.86,-8.84,-34.36,-62.56,-67.64,20230113
009415,-0.54,-2.27,-0.54,-4.82,-19.23,-38.83,-43.33,20230113
044490,0.6,5.6,7.64,-0.99,9.41,-20.0,-32.89,20230113
001420,-0.6,3.99,3.73,3.99,-18.87,-27.1,-1.88,20230113
191420,0.39,3.63,-3.38,-16.01,-39.53,-37.77,-55.69,20230113
066700,-0.53,1.39,4.53,23.31,6.88,-15.6,-50.93,20230113
095610,0.0,1.17,-3.9,8.83,-9.45,-38.5,-38.72,20230113
055490,-1.83,7.75,-7.76,-19.18,-21.32,-29.61,45.38,20230113
308700,14.36,5.89,-8.71,-0.16,-8.44,-11.28,-64.76,20230113
078000,-0.46,1.16,-3.44,0.23,-8.32,-19.07,-26.58,20230113
214420,1.56,4.34,3.98,40.83,-1.93,17.78,-47.17,20230113
045340,0.6,5.17,-6.5,-2.23,-35.25,-58.13,-79.66,20230113
108230,0.66,8.32,8.47,34.03,7.87,-17.06,-37.05,20230113
026150,0.0,4.99,-0.47,8.09,2.31,-23.8,15.98,20230113
033830,-0.85,-0.85,-2.11,14.85,17.77,-17.44,9.43,20230113
064760,-0.59,1.3,-5.86,0.9,-13.06,-26.19,-18.91,20230113
340570,3.35,4.82,3.35,0.0,15.62,-14.45,-16.19,20230113
131290,-0.48,8.73,0.0,1.99,-28.89,-41.78,-29.38,20230113
019180,-1.17,3.12,-0.52,1.2,27.68,-17.46,6.28,20230113
062860,0.33,0.67,-2.28,8.3,-8.4,-8.26,-48.28,20230113
36328K,2.13,6.19,0.84,-2.04,-24.05,-47.14,-52.66,20230113
004870,0.91,5.73,1.47,20.96,2.21,-22.95,-50.09,20230113
104480,0.97,7.6,0.16,3.66,-21.83,-47.02,11.85,20230113
081150,0.38,5.48,-3.78,-1.62,-2.59,-14.79,25.44,20230113
130740,0.36,4.52,-9.61,4.32,-2.8,-32.48,-35.47,20230113
084730,-0.37,0.75,-3.58,-1.1,3.46,-35.18,-16.98,20230113
046210,-1.51,2.04,-9.67,30.57,35.14,-3.19,-10.34,20230113
058530,0.0,0.0,0.0,0.0,0.0,0.0,900.0,20230113
043200,0.12,3.02,-8.48,-1.61,-17.18,-14.61,-68.23,20230113
214450,-1.02,2.11,-2.17,14.58,1.81,-13.99,19.86,20230113
217950,0.19,-2.88,6.09,-4.76,-16.15,-20.47,93.55,20230113
208340,-1.47,1.86,-8.64,-20.34,-31.01,-56.11,-86.57,20230113
047310,-0.73,5.4,-8.08,-6.64,-20.33,-41.64,-52.1,20230113
266870,13.3,-10.16,-9.45,-15.75,-8.73,-15.75,35.29,20230113
170790,0.0,0.77,3.16,24.88,19.18,-21.15,1.16,20230113
038950,-1.78,8.5,-2.92,12.93,-3.11,-29.76,-37.98,20230113
065690,0.64,4.66,-3.28,9.01,-8.88,-27.38,-16.61,20230113
091700,0.0,2.05,-5.26,6.01,4.7,-27.61,-26.03,20230113
202960,-1.3,8.57,7.04,-27.39,-32.74,-65.45,125.74,20230113
318010,-0.46,-0.46,-13.55,-34.24,-15.56,-29.08,-0.46,20230113
036580,1.02,8.45,-0.75,5.57,-17.51,-40.33,-37.72,20230113
027710,1.13,4.06,-7.24,-11.58,-32.39,-18.41,49.58,20230113
225590,0.29,1.17,-2.8,23.49,21.33,-2.8,27.57,20230113
028670,9.06,8.46,4.61,28.68,11.74,4.24,19.92,20230113
010820,4.01,6.53,15.68,17.03,7.85,-17.33,58.6,20230113
016800,-1.81,0.34,-0.33,2.93,-7.15,-15.2,3.65,20230113
251970,-0.64,-2.81,-7.44,2.64,-4.6,-3.72,-0.96,20230113
087010,2.38,6.62,-4.8,0.39,-22.7,-25.31,-49.64,20230113
090080,1.97,7.02,-1.15,4.44,-4.78,-26.42,3.19,20230113
010770,-1.47,7.17,2.93,36.55,24.92,0.62,3.33,20230113
119500,1.69,6.47,-3.98,-3.08,-20.44,-24.43,-21.39,20230113
022100,0.63,6.83,-5.46,17.18,19.14,0.63,-22.96,20230113
