종목코드,R1D,R1W,R1M,R3M,R6M,R1Y,R2Y,DT
021240,0.64,2.96,-2.64,10.0,13.38,53.11,-0.63,20240801
056360,0.11,0.43,-9.85,-23.32,-22.17,-27.37,-34.87,20240801
121850,1.42,-1.66,-9.87,-9.56,-20.81,-53.52,-64.95,20240801
015710,1.32,-0.13,-2.29,-11.71,-19.48,-12.21,-24.61,20240801
052330,0.27,0.55,2.65,-7.42,13.23,-7.3,-21.7,20240801
322780,-0.9,-1.22,2.53,-28.29,-36.78,-51.9,-54.16,20240801
036420,3.17,-0.42,-15.5,-28.56,-22.07,-45.8,-72.67,20240801
031820,0.81,0.16,-2.67,-12.07,-18.12,-21.45,-24.97,20240801
294570,1.15,3.96,-3.42,-15.14,-32.72,-39.27,-55.05,20240801
192400,0.68,-1.55,1.37,11.53,40.47,44.01,29.74,20240801
284740,-0.67,0.23,-6.14,-5.74,10.47,2.07,-27.85,20240801
317690,29.99,119.97,270.42,259.95,230.33,236.01,127.13,20240801
456190,-0.65,-2.6,-5.38,-5.38,-1.39,10.88,,20240801
086460,-0.13,-0.88,-6.19,-41.19,-21.2,-43.39,-47.4,20240801
182360,1.97,1.6,-0.29,-4.9,-28.58,-33.48,-2.31,20240801
066310,1.0,0.75,-6.71,-14.6,-18.89,-21.11,-34.92,20240801
136660,0.0,4.17,-3.85,0.13,-16.67,-31.76,-67.39,20240801
016600,0.0,1.89,1.25,2.87,-5.56,-16.75,-43.43,20240801
264900,1.53,7.24,7.58,19.93,21.84,20.95,15.6,20240801
26490K,0.57,1.35,0.96,-0.57,-1.22,1.84,-6.9,20240801
005740,-1.81,5.17,-3.27,6.37,14.01,14.81,-9.33,20240801
005745,-0.9,1.13,1.44,0.61,-4.27,-3.14,-13.42,20240801
215570,-2.72,4.78,-13.83,-13.83,-7.49,-54.25,-73.37,20240801
045520,1.02,5.12,0.51,-4.95,-19.81,-14.51,-44.13,20240801
036170,3.6,10.27,5.69,-5.71,-0.89,-13.16,-21.15,20240801
237880,2.59,-3.52,-3.78,3.19,25.13,97.45,153.38,20240801
413600,0.0,0.0,-2.4,-4.88,2.52,4.43,1.36,20240801
433530,0.0,0.0,10.07,13.36,15.49,14.95,,20240801
446840,0.0,-2.45,0.23,2.34,5.54,5.04,,20240801
054780,2.77,-1.14,-8.29,-11.71,-22.04,-29.92,-36.2,20240801
219130,-2.08,6.53,-15.2,-41.6,-8.82,-31.5,30.46,20240801
346010,0.0,12.0,-9.68,15.23,-37.78,-45.1,,20240801
318660,0.35,-2.03,3.21,57.92,61.0,95.27,56.22,20240801
434190,5.08,5.08,3.52,19.7,-6.21,-43.93,,20240801
180060,-2.67,-3.64,-10.82,-23.0,6.59,15.92,-31.72,20240801
134580,-0.2,-9.64,-15.91,-23.07,-15.04,-44.59,-71.14,20240801
014580,1.92,2.86,-2.89,-10.16,-14.29,-37.0,14.68,20240801
015890,1.49,0.55,0.55,-9.33,-10.97,-22.51,-13.38,20240801
006890,-0.08,0.71,-5.18,-9.14,-2.73,-17.77,-9.4,20240801
023160,2.46,9.59,26.82,36.13,32.57,-17.17,20.07,20240801
003240,1.49,0.16,-0.81,-6.53,-33.08,1.99,-31.05,20240801
011280,4.17,2.25,0.0,-12.43,-15.54,1.21,-24.92,20240801
053620,0.14,1.31,-2.11,-4.53,-1.84,-9.27,-20.39,20240801
052960,0.0,-7.27,-13.56,-2.63,-7.27,-5.01,,20240801
004100,6.76,8.97,25.9,44.29,26.91,95.67,118.69,20240801
004105,3.8,3.0,6.42,5.94,-14.07,72.49,85.6,20240801
116100,-0.13,-21.8,14.49,4.62,43.88,7.49,57.82,20240801
044490,3.18,7.12,3.12,-22.88,11.89,-0.94,60.48,20240801
124560,0.84,9.26,-5.51,8.76,-0.83,-5.01,-29.41,20240801
001420,0.49,0.74,-2.98,-1.09,-13.59,-18.6,-19.57,20240801
191420,-1.1,1.45,-0.68,-14.0,72.0,108.6,-7.48,20240801
066700,0.38,0.51,4.92,-1.25,-4.13,-5.62,-12.04,20240801
095610,-0.96,3.68,-18.61,-15.43,8.21,-5.3,0.49,20240801
308700,0.0,0.0,0.0,0.0,-61.95,-9.95,-71.57,20240801
089030,-5.69,4.37,-15.32,50.73,222.66,521.52,496.29,20240801
214420,3.56,1.02,-10.18,13.96,54.86,117.14,145.77,20240801
045340,1.3,1.61,-4.53,-6.12,15.53,18.64,-19.94,20240801
108230,2.71,3.75,-8.05,-12.41,9.42,1.41,-5.51,20240801
417790,1.63,-0.53,-6.87,-9.75,-21.76,-5.08,,20240801
026150,-1.61,9.72,5.16,1.8,-18.53,-5.05,-21.33,20240801
033830,0.38,1.66,-2.44,-12.31,-13.73,-14.56,-22.52,20240801
064760,-0.09,1.52,-14.19,-7.49,7.57,16.5,-4.45,20240801
340570,3.61,3.27,-2.17,0.8,54.85,29.57,69.17,20240801
131290,-1.77,16.45,-4.95,-38.24,18.67,3.42,-20.54,20240801
019180,0.3,4.23,-6.06,-11.2,1.52,2.78,2.94,20240801
425420,-1.72,-0.65,-18.65,-38.69,-23.15,-1.93,,20240801
131100,-2.22,3.2,0.19,-11.07,-21.1,-23.94,-48.72,20240801
356860,-2.59,2.84,-17.9,-36.16,-26.13,-18.26,-54.37,20240801
062860,0.0,0.0,0.0,0.0,0.0,0.0,-17.14,20240801
363280,0.64,2.35,13.79,2.75,-5.31,-43.43,-78.75,20240801
36328K,1.12,2.07,10.39,3.83,-19.7,-32.17,-66.75,20240801
241790,2.12,0.46,-12.85,-30.23,-26.32,-42.02,-28.85,20240801
104480,1.83,1.3,-14.74,-1.71,-15.8,-29.75,-62.69,20240801
081150,1.4,3.77,-5.71,-0.17,-10.53,-29.85,-41.62,20240801
130740,1.23,0.98,-3.29,-16.6,-33.97,-21.67,-34.71,20240801
084730,1.25,-1.69,-4.54,-22.01,-23.72,-14.09,-19.54,20240801
388870,-0.25,3.42,6.99,-22.43,-9.31,-19.02,,20240801
043200,1.22,0.69,-5.83,-9.22,-8.21,-26.36,-48.36,20240801
217950,1.31,3.05,0.0,-9.24,31.71,22.73,-15.62,20240801
005690,2.48,3.47,-3.07,-8.67,-5.95,-20.56,-53.91,20240801
177830,1.17,3.9,-5.72,0.44,-1.56,-16.12,-16.12,20240801
037070,0.98,-1.38,-14.5,-0.86,-6.28,-15.66,-36.58,20240801
266870,-1.11,26.86,0.91,28.7,3.5,-12.86,-31.69,20240801
368770,-2.37,-2.64,-17.65,-11.28,-3.58,-15.66,-13.47,20240801
170790,1.29,3.39,0.32,-31.82,-12.82,-39.15,-19.23,20240801
038950,0.7,1.78,1.78,-0.58,-10.42,-9.28,-23.08,20240801
106240,1.02,0.59,-2.7,-10.0,-24.09,-44.23,-90.1,20240801
065690,-0.1,-0.49,0.1,-14.78,-25.37,-38.78,-62.06,20240801
091700,-0.13,0.8,-1.95,-7.92,-5.38,-4.67,-9.68,20240801
202960,7.51,-0.8,-7.03,-33.81,-1.02,5.43,-56.13,20240801
318010,3.78,2.72,2.72,-8.35,-19.57,-33.41,-49.46,20240801
036580,2.36,-0.38,-8.76,-10.94,-11.54,-32.07,-49.22,20240801
027710,-0.07,1.98,-2.87,-7.33,-8.08,-23.58,-39.64,20240801
225590,1.92,2.58,-4.12,-6.19,-19.43,-32.72,-36.61,20240801
068050,0.44,-2.56,-15.56,-19.86,-32.84,-45.52,-35.96,20240801
028670,2.19,7.61,-5.26,-4.23,8.34,-16.63,-30.28,20240801
010820,0.64,-0.16,-1.56,-7.21,-1.56,-15.64,-24.7,20240801
016800,-0.57,-5.92,-15.31,14.1,42.81,45.42,37.64,20240801
263750,1.53,-3.04,-0.12,34.95,31.45,-22.01,-17.84,20240801
251970,-2.7,3.54,9.98,77.13,91.62,93.2,194.65,20240801
327610,0.71,-0.56,-10.65,-15.77,-8.44,-15.97,-49.64,20240801
090080,1.69,0.46,-4.42,-3.31,-12.11,-24.62,-37.15,20240801
010770,-2.36,-2.68,-2.03,-3.17,-4.61,-10.49,-25.16,20240801
119500,1.62,0.64,-5.71,-10.03,-10.67,-5.42,-40.75,20240801
022100,2.6,-3.73,-19.32,-26.34,-48.25,-10.29,415.65,20240801
058430,1.38,0.92,-5.27,-4.03,-11.82,-35.86,10.41,20240801
009520,0.87,-0.75,-8.42,-8.42,-20.26,-43.77,176.95,20240801
047050,3.4,8.3,-4.86,18.61,4.18,-35.53,166.67,20240801
003670,4.73,-1.99,-15.46,-20.89,-12.62,-54.42,65.92,20240801
189690,1.63,0.2,-3.49,-10.11,-16.3,4.84,-64.68,20240801
318020,6.85,1.21,-5.45,-40.65,-74.59,-74.59,-74.59,20240801
256630,4.62,10.45,6.52,-33.26,-4.02,-31.75,-51.5,20240801
331380,2.19,-4.42,135.9,112.71,97.55,80.28,78.47,20240801
234100,2.11,-2.88,-8.76,-15.89,-15.48,-21.67,-26.84,20240801
041020,6.9,4.88,-13.05,3.26,0.76,21.31,353.06,20240801
290720,1.51,25.55,55.0,-27.78,-48.6,-49.94,-81.12,20240801
005670,0.0,3.04,4.72,22.25,22.51,13.58,-15.52,20240801
094940,0.14,-2.03,-2.95,-9.61,-16.2,-4.86,-14.62,20240801
007330,-0.11,0.35,-1.14,-6.05,-16.44,0.0,-15.22,20240801
017810,-0.57,-0.57,-7.4,12.48,34.5,38.8,3.2,20240801
093380,0.0,1.4,2.84,-0.41,-1.76,-8.93,-15.91,20240801
023900,0.67,2.91,-3.53,-0.58,4.89,-11.88,-19.87,20240801
103140,-0.34,-1.85,-5.37,-19.94,48.85,59.02,114.76,20240801
371950,-0.7,1.99,-17.62,8.37,66.96,26.63,-22.54,20240801
370090,1.73,-4.58,-21.11,-32.62,-35.06,-46.96,-38.89,20240801
220100,2.45,-6.7,20.11,53.68,145.59,102.91,31.86,20240801
035200,1.55,1.55,-4.52,-10.86,-14.1,-12.57,-30.55,20240801
950210,-0.94,12.85,56.39,69.34,67.48,16.6,15.61,20240801
321260,3.12,-4.26,0.61,-8.67,-13.31,-36.13,7.84,20240801
053610,1.45,5.67,-0.18,-28.88,-33.29,-44.1,9.82,20240801
335810,-1.06,-1.18,-18.19,2.06,-15.9,-37.14,-43.93,20240801
053160,-2.34,5.82,13.77,-3.85,-35.53,-5.66,8.93,20240801
075130,-0.46,-0.46,-1.58,-3.32,-10.82,-8.0,-24.39,20240801
237820,0.15,-5.09,26.37,-12.1,30.19,22.78,19.38,20240801
023770,3.15,-0.8,-11.38,0.65,7.04,21.92,-26.27,20240801
019570,-1.49,-14.29,-19.68,-35.92,-32.42,-48.44,2.59,20240801
032580,-0.07,2.74,-8.23,-20.04,-9.71,-6.77,-15.95,20240801
237750,2.58,0.72,-3.47,-23.8,0.36,-10.31,-19.51,20240801
319660,0.96,5.85,-11.47,5.85,57.46,49.29,-14.57,20240801
031980,-2.24,-3.15,-19.17,10.92,81.28,88.47,472.21,20240801
002230,0.88,0.5,0.25,5.5,13.22,2.68,-3.25,20240801
043370,0.08,4.21,-7.04,7.8,19.04,18.92,51.34,20240801
347740,1.18,-1.64,-6.56,1.53,22.79,-4.63,-39.72,20240801
147760,0.47,2.38,-17.56,-34.23,-38.11,-20.76,-14.27,20240801
128660,4.01,1.3,-1.82,-19.91,3.7,-21.26,-16.37,20240801
006140,2.12,1.46,-5.02,-1.42,-0.32,2.46,-18.3,20240801
087600,1.75,-1.91,-7.83,3.81,-29.36,33.38,9.01,20240801
446750,-0.45,0.23,0.0,0.23,2.8,4.02,,20240801
448370,0.23,0.92,1.15,3.53,5.52,2.33,,20240801
454640,-0.23,0.0,-0.68,1.4,4.06,3.81,,20240801
406760,0.0,0.0,0.0,0.0,-2.06,-0.7,0.47,20240801
418170,0.0,0.0,0.0,0.0,8.43,10.19,12.26,20240801
430230,1.44,-5.17,-26.61,-10.59,-10.59,-1.63,,20240801
435620,-0.39,0.79,1.7,1.7,4.85,4.1,,20240801
293480,0.88,0.0,1.69,-6.11,-5.26,-8.62,-30.14,20240801
039130,-0.79,-4.01,-10.18,-18.74,-21.04,3.39,1.11,20240801
136480,0.66,0.66,-6.44,-1.13,-14.45,9.71,7.21,20240801
003380,0.34,2.07,-1.01,-9.49,-21.3,-20.35,-29.89,20240801
013030,3.93,8.99,7.98,9.6,16.63,7.38,56.03,20240801
352820,-0.4,2.94,-11.11,-12.35,-13.0,-30.44,5.92,20240801
126700,0.48,-0.24,-8.95,-5.23,-14.72,0.97,26.36,20240801
071090,-1.97,6.28,1.78,14.09,14.09,-2.23,-11.73,20240801
450050,0.23,-1.81,-0.92,0.23,2.12,3.1,,20240801
221840,0.7,-1.14,-3.56,-9.01,-14.23,-27.42,-48.76,20240801
019490,1.81,2.79,-0.83,-17.48,-18.4,-61.21,-61.21,20240801
000080,0.48,3.98,1.7,-0.71,-0.48,2.96,-31.92,20240801
000087,0.25,0.37,-1.52,1.25,3.51,4.52,-13.14,20240801
000140,-0.22,1.56,0.11,0.0,6.54,1.79,-21.72,20240801
000145,-0.41,1.34,0.25,-0.17,0.0,3.78,-19.26,20240801
066130,-6.2,20.56,15.11,13.13,9.16,12.68,-16.42,20240801
152550,-4.35,8.37,-1.57,24.29,18.28,-17.29,-72.15,20240801
004590,0.0,-0.26,-3.35,-6.71,0.91,-8.58,-40.79,20240801
036460,-2.92,11.77,-6.59,57.95,63.33,70.08,20.5,20240801
039340,-0.37,-2.15,-4.72,-8.25,-9.92,-9.32,-11.53,20240801
005430,0.52,7.82,4.18,9.97,41.39,108.65,101.57,20240801
071050,-0.27,4.29,6.1,12.48,18.89,45.42,18.12,20240801
071055,0.6,4.32,7.64,10.58,19.29,30.0,-10.74,20240801
034950,0.23,1.76,-2.58,2.12,12.13,17.43,20.36,20240801
010040,0.58,3.37,0.38,-8.58,-13.58,-24.24,-21.97,20240801
025540,0.33,1.48,-7.63,-4.64,-11.22,8.44,6.93,20240801
222980,0.25,0.49,-6.43,-12.27,-10.73,-18.82,-34.7,20240801
010100,0.84,0.6,-14.55,-18.45,-34.68,-27.46,62.79,20240801
331660,0.0,0.0,0.0,0.0,-2.22,-14.9,3.45,20240801
256840,-1.22,-3.29,21.16,4.02,70.49,84.86,-43.49,20240801
004090,-0.74,28.99,7.22,33.77,66.26,109.33,82.81,20240801
002200,2.26,-3.49,-2.54,-7.09,-15.59,-12.94,-89.29,20240801
002960,1.46,11.36,16.78,29.13,53.3,56.76,39.76,20240801
017890,0.49,1.9,-0.68,-3.69,-9.74,-21.31,-4.77,20240801
000240,3.05,5.67,7.2,-0.55,-2.05,42.28,30.28,20240801
123890,0.66,1.32,2.0,-1.13,-5.26,0.49,-11.82,20240801
015760,2.28,4.23,4.94,-5.39,2.18,4.39,-7.34,20240801
063570,1.99,3.75,2.2,-14.67,-21.59,-13.95,0.99,20240801
041460,1.04,1.56,-1.27,-3.47,-14.47,-10.34,-35.43,20240801
006200,0.96,2.56,-5.51,-10.25,-16.07,-27.62,-40.98,20240801
101680,0.87,-7.94,-2.11,-6.45,-12.45,-37.21,61.11,20240801
039740,-0.17,0.88,-1.55,-5.6,-19.3,-7.28,-31.87,20240801
025770,-0.47,-0.35,-1.05,-4.51,-4.73,-0.24,11.17,20240801
436610,1.21,2.13,-17.89,46.93,46.93,20.07,,20240801
023350,0.19,1.89,1.32,-2.0,-4.43,-13.2,-23.87,20240801
025890,1.59,-3.03,6.92,-3.24,-17.34,-21.13,-18.84,20240801
000970,0.75,1.82,0.6,4.04,4.04,-2.05,-16.25,20240801
104700,0.35,0.12,-7.68,-28.44,26.18,37.8,23.44,20240801
023760,0.17,1.69,0.33,-3.07,2.92,0.0,-25.65,20240801
054040,0.36,4.33,7.16,-14.64,-1.95,38.5,41.69,20240801
021650,2.3,0.82,-3.17,-5.96,-9.11,-12.37,-24.07,20240801
161390,-2.13,4.17,0.81,-20.11,-14.81,8.98,22.75,20240801
053590,0.0,0.0,0.0,0.0,0.0,0.0,-57.12,20240801
034830,1.06,3.35,4.8,3.05,-2.15,-16.21,-35.64,20240801
032300,1.34,2.25,1.85,-5.85,-13.68,6.13,-45.19,20240801
168490,-0.91,-2.69,-10.33,-3.56,-8.44,-88.97,-90.09,20240801
037230,0.35,0.0,-1.96,-2.2,-2.91,-10.31,-42.45,20240801
047810,0.7,15.61,17.74,6.1,13.66,15.26,-1.37,20240801
123690,0.48,2.94,-3.89,13.98,35.27,45.83,17.48,20240801
003350,1.4,7.25,15.84,142.01,181.82,174.11,204.92,20240801
052600,0.85,-1.31,-2.36,-8.31,-9.42,-11.74,-42.57,20240801
011500,2.49,0.74,-10.3,-23.31,-6.4,-18.82,-4.3,20240801
002390,-0.19,-0.76,-4.19,14.94,15.03,19.47,-14.06,20240801
256150,-0.42,-0.42,-0.56,-1.95,-6.75,-12.76,-35.41,20240801
092460,0.13,11.1,9.1,18.06,35.21,20.76,44.08,20240801
053690,1.57,-0.17,20.4,11.62,-4.19,-29.73,59.82,20240801
047080,0.87,-3.46,-16.96,-27.46,-53.27,-38.14,-57.21,20240801
009240,-2.21,0.0,5.26,15.46,29.98,33.33,11.11,20240801
003680,1.5,0.59,-22.18,31.97,11.35,30.95,5.95,20240801
105630,1.78,0.0,2.77,-6.54,-2.91,12.74,22.7,20240801
069640,0.16,-6.86,-6.1,-13.24,-12.63,-17.1,-49.7,20240801
016450,1.55,1.32,-1.6,-3.06,-0.54,3.84,-22.3,20240801
010420,-0.75,0.67,0.96,-14.61,-13.84,-31.24,-34.66,20240801
070590,0.84,1.54,-2.74,-10.42,-41.29,-36.78,-32.22,20240801
213500,0.19,0.39,-5.07,-6.03,-4.01,-4.72,-26.24,20240801
014680,1.11,0.49,-6.0,-13.65,-17.75,-17.71,-27.21,20240801
004710,1.38,2.58,-4.44,-8.67,-23.33,-23.78,-16.1,20240801
004150,0.56,0.75,-0.56,-4.8,-6.62,-8.06,-23.32,20240801
025750,0.13,1.6,2.01,0.0,-5.1,-22.14,-45.5,20240801
004960,-1.09,9.8,9.8,9.31,-1.22,-4.71,-39.59,20240801
011700,0.12,1.47,-5.17,-8.43,-19.81,-16.57,-53.33,20240801
078350,0.54,4.44,-18.42,-31.37,17.8,40.17,31.45,20240801
045100,0.65,4.13,-3.87,-7.95,13.66,-9.73,24.27,20240801
001750,2.68,2.82,40.56,48.53,65.61,74.64,42.73,20240801
001755,0.07,-0.07,11.27,9.02,14.7,22.55,-12.06,20240801
018880,1.35,0.22,-2.81,-23.34,-27.65,-46.49,-57.14,20240801
009420,-0.85,-5.14,10.2,-1.54,13.78,51.29,121.45,20240801
014130,5.45,7.27,2.35,-5.22,-14.94,-18.45,-17.67,20240801
024740,-0.47,1.67,-3.18,-6.58,-10.88,-13.06,-37.44,20240801
005860,0.22,3.03,-10.45,-7.28,0.44,-20.4,-14.94,20240801
300720,0.76,7.16,9.4,11.82,21.66,21.96,2.16,20240801
002220,0.91,3.02,-3.06,-7.31,-9.39,-28.62,-46.18,20240801
006390,-0.59,2.7,1.8,1.13,2.35,-11.4,-41.2,20240801
003300,1.31,3.57,3.96,8.67,23.62,22.11,26.55,20240801
007770,2.32,1.56,-7.35,-7.55,-22.02,-43.04,-39.41,20240801
051600,-0.13,3.15,7.97,11.02,15.76,15.93,1.95,20240801
052690,-0.79,5.89,15.27,14.74,15.09,-0.13,18.52,20240801
130660,-1.39,6.18,41.41,100.77,112.21,72.25,49.67,20240801
002320,0.31,2.37,-0.41,-6.51,-19.5,-6.05,-27.88,20240801
003480,0.0,0.28,-4.98,2.32,12.78,3.22,-10.63,20240801
180640,-2.18,0.9,6.14,12.71,-7.67,58.22,10.49,20240801
18064K,-0.21,2.38,-3.47,-5.02,-15.54,-4.06,-28.66,20240801
079170,-1.04,-1.77,-5.81,-10.5,-16.87,-39.16,-20.07,20240801
009460,-0.13,0.76,2.85,-1.12,-8.41,-29.96,-53.78,20240801
372910,-0.52,3.71,-1.65,-20.48,-1.96,-4.9,-14.01,20240801
054920,5.5,6.72,-1.42,-13.12,-29.26,-18.48,-47.05,20240801
000880,0.8,0.48,16.48,15.62,15.41,5.71,10.16,20240801
00088K,0.5,1.26,5.67,8.31,14.74,7.94,5.53,20240801
452260,0.08,5.5,0.08,-15.05,-10.65,-6.43,,20240801
45226K,0.59,-0.58,-8.09,-20.9,-30.66,-43.54,,20240801
451800,-0.2,0.0,3.04,0.99,0.79,-4.32,,20240801
088350,-0.8,4.57,1.31,6.74,1.81,29.02,43.39,20240801
000370,1.59,15.26,10.81,16.79,31.65,43.14,15.15,20240801
009830,9.09,5.88,5.68,4.05,-19.04,-30.23,-38.78,20240801
009835,2.73,2.03,3.67,6.1,-3.42,-20.14,-50.82,20240801
272210,1.59,-4.24,7.08,-2.49,24.27,26.82,31.51,20240801
012450,5.38,3.41,29.15,37.64,119.77,151.24,377.2,20240801
000885,0.12,0.12,14.74,30.41,27.71,25.51,8.67,20240801
003530,-2.26,4.69,15.0,16.09,-1.34,44.03,13.93,20240801
003535,-0.14,7.04,6.55,0.43,-23.61,67.63,-3.72,20240801
430460,0.0,0.0,0.0,0.0,5.23,5.48,,20240801
195870,-2.34,-9.92,-20.89,-30.59,-29.62,-50.83,-39.38,20240801
034810,0.52,0.39,0.26,-0.78,-1.67,-9.78,-31.61,20240801
03481K,0.83,-0.23,5.43,-2.73,-9.44,-11.87,-44.55,20240801
101530,0.83,7.64,6.23,37.78,37.01,33.03,4.71,20240801
220180,0.3,-1.75,-14.45,-21.42,-8.78,-3.02,-15.84,20240801
214180,0.31,-0.38,-3.67,-0.91,-7.73,1.7,-12.47,20240801
234340,1.79,3.21,-14.98,5.7,-14.41,11.75,-3.26,20240801
000720,-0.9,3.11,2.95,-6.36,-4.33,-10.04,-21.63,20240801
000725,0.0,0.51,0.31,-1.01,-2.48,-11.44,-29.08,20240801
170030,1.23,0.15,-6.11,-8.58,-8.83,-14.04,-14.38,20240801
453340,0.55,4.1,5.14,4.19,7.82,7.82,,20240801
086280,0.0,2.79,-49.06,-34.11,-30.53,-28.66,-31.93,20240801
064350,3.27,15.3,31.51,32.03,78.13,61.08,97.27,20240801
079430,-2.0,-1.71,5.95,28.14,26.98,34.85,-13.36,20240801
069960,3.83,5.17,1.99,-5.24,-9.29,-14.08,-25.15,20240801
004560,1.66,3.93,-6.04,-26.31,-8.21,7.08,16.76,20240801
004310,8.58,16.17,66.05,53.36,53.16,40.75,6.01,20240801
041440,-1.4,-0.11,35.05,38.52,56.22,31.75,9.56,20240801
039010,0.96,1.78,-2.17,-5.12,-3.52,-10.0,-27.34,20240801
017800,1.99,3.08,3.69,8.48,7.14,4.44,53.17,20240801
307950,1.52,8.1,5.97,10.03,12.7,4.25,35.06,20240801
011210,-0.38,-1.13,-6.76,-11.04,-10.12,-13.25,-23.95,20240801
090850,1.43,0.0,-5.96,-1.22,-0.35,-15.22,-24.17,20240801
004020,0.54,4.12,-3.3,-11.18,-17.01,-22.56,-16.14,20240801
001500,0.45,3.22,3.46,1.7,3.34,8.85,-13.24,20240801
011760,0.47,-1.61,-2.5,21.12,17.21,-14.03,32.82,20240801
227840,-0.45,0.73,0.73,-0.99,3.37,-0.9,1.38,20240801
126560,0.13,-0.52,8.99,-18.55,21.66,40.18,29.71,20240801
001450,0.0,6.97,5.1,18.2,6.34,25.17,10.41,20240801
057050,1.02,5.34,-3.33,-8.19,10.54,15.86,-2.57,20240801
092300,2.06,1.61,-7.34,-12.59,-15.88,-28.75,-25.05,20240801
093240,-0.61,-1.72,1.33,-4.52,-14.93,-10.8,-32.74,20240801
003010,0.52,-2.03,4.33,5.28,7.24,3.4,-25.71,20240801
111110,0.71,-1.95,0.71,-3.82,-7.96,-10.53,-20.25,20240801
008770,0.8,0.8,-4.36,-12.35,-13.55,-31.71,-29.11,20240801
008775,0.5,1.01,-1.83,-8.43,-13.17,-17.11,-32.89,20240801
060560,0.09,0.56,-0.28,-5.61,-5.45,-7.96,-28.27,20240801
064240,0.82,0.98,8.26,2.84,9.03,-32.31,-24.14,20240801
039610,2.09,15.03,60.26,121.89,114.69,100.53,107.56,20240801
378850,1.09,0.0,-15.07,5.97,8.88,-1.77,21.75,20240801
241590,1.74,2.12,8.33,-10.98,6.5,-0.12,-32.03,20240801
006060,0.75,0.75,-0.62,-2.67,19.17,18.64,-20.28,20240801
013520,-0.47,3.16,4.43,16.48,-6.4,13.13,45.7,20240801
010690,0.19,2.28,-20.21,-2.09,-7.07,-37.4,6.73,20240801
126640,0.22,-0.44,-4.66,-7.8,-13.33,-20.46,-17.6,20240801
010660,2.15,1.31,-4.92,-14.99,-3.29,-13.2,-7.49,20240801
000850,1.01,0.84,-0.17,-3.07,-5.96,-16.43,-11.37,20240801
016580,1.18,-4.21,0.14,2.32,1.04,4.75,-15.41,20240801
032560,1.16,3.21,-2.4,-10.29,-16.78,-25.88,-19.42,20240801
094280,0.08,0.31,-6.69,3.07,7.72,7.46,-13.18,20240801
097870,1.03,0.58,-3.91,-5.75,-9.47,-14.11,-27.88,20240801
298040,2.25,-2.45,-5.92,3.58,85.1,90.88,417.07,20240801
298050,0.96,-4.11,-12.5,-15.21,-3.52,-33.75,-20.25,20240801
298020,1.82,-4.95,-10.61,-15.52,2.16,-12.39,-3.3,20240801
290270,0.13,1.86,-0.91,-19.39,-7.05,-11.46,-13.17,20240801
005870,-0.15,0.91,0.15,-5.38,4.7,17.4,-18.04,20240801
205470,-1.41,4.54,6.45,-8.04,0.29,-28.13,-91.09,20240801
115160,0.99,4.72,-5.16,-21.86,-35.77,-44.94,-47.91,20240801
028080,2.6,1.1,-7.38,-27.56,-30.57,-55.63,-22.58,20240801
079980,2.83,-3.82,-0.3,-11.26,-15.39,-19.46,-49.38,20240801
005010,0.45,-1.22,0.79,-3.89,-11.88,-26.93,7.75,20240801
263920,-0.27,2.09,5.14,-1.66,4.65,4.17,-75.3,20240801
084110,-0.6,-1.2,7.13,15.08,11.21,23.08,8.06,20240801
024060,4.71,43.46,19.79,43.58,72.7,253.79,199.18,20240801
010240,0.0,-0.93,-1.83,-3.78,-0.56,-15.48,-23.35,20240801
189980,-0.67,4.74,-6.36,-7.92,-4.33,-9.8,-28.71,20240801
000540,0.7,8.27,3.97,-0.23,28.38,41.87,32.52,20240801
000545,-1.15,-3.06,-6.97,-15.23,12.97,22.4,-14.99,20240801
003280,9.73,26.19,4.54,4.13,-15.47,34.45,47.22,20240801
037440,1.97,0.9,12.35,3.86,-2.46,-6.53,-23.78,20240801
238490,0.19,2.31,-8.61,-14.08,-19.67,-17.42,-33.46,20240801
036220,0.46,-2.99,-1.1,0.93,,,,20240801
083930,3.41,-2.11,-11.69,-18.69,16.89,-32.82,,20240801
082800,20.16,33.53,36.57,58.45,50.0,34.73,,20240801
278650,2.58,1.37,-7.68,-30.7,-20.71,-28.29,,20240801
179290,3.89,5.14,-9.97,-11.24,5.3,-31.32,,20240801
101930,5.31,9.68,0.21,81.68,117.95,98.83,,20240801
487570,-5.8,,,,,,,20240801
092870,-2.78,-0.83,-20.18,-11.42,-1.65,28.86,,20240801
024850,1.91,0.95,-4.9,-30.59,3.9,-8.57,,20240801
083450,-1.35,1.94,-11.8,-31.54,20.23,17.28,,20240801
461030,-1.87,1.69,83.95,-11.62,,,,20240801
226950,1.14,7.47,66.3,-3.64,1.68,-14.2,,20240801
160190,3.54,-4.21,-22.35,,,,,20240801
337930,6.31,12.55,29.1,68.77,16.6,72.22,,20240801
033790,13.4,21.32,123.64,699.5,1203.18,899.38,,20240801
102940,4.23,1.74,14.71,4.46,-16.43,-17.75,,20240801
204620,0.24,0.0,15.15,-11.72,-12.66,21.99,,20240801
086890,-0.88,-1.45,8.99,-0.88,20.82,1.8,,20240801
126600,0.86,3.8,-0.61,1.99,-16.5,-23.93,,20240801
114810,0.97,9.51,8.88,-10.66,13.66,21.66,,20240801
416180,2.37,-5.55,-19.63,5.37,23.0,,,20240801
