종목코드,종목명,IPO,종가,시가총액,거래량,거래대금,상장주식수,BPS,PER,PBR,EPS,DIV,DPS,DT
076610,해성옵틱스,2013-11-06,273,34743616362,6509633,1842833318,127265994,312.0,0.0,0.88,0.0,0.0,0.0,20231110
059270,해성티피씨,2021-04-21,5850,58922586240,24338,143617990,10020848,4230.0,0.0,1.38,0.0,0.0,0.0,20231110
039010,현대에이치티,2000-07-20,5630,48041250000,32652,181640160,8625000,11707.0,22.52,0.48,250.0,2.31,130.0,20231110
011080,형지I&C,2004-07-02,944,24024167946,52305,49073402,25503363,1140.0,0.0,0.83,0.0,0.0,0.0,20231110
097870,효성오앤비,2008-04-08,7150,61128000000,64264,461413280,8490000,8788.0,15.41,0.81,464.0,1.4,100.0,20231110
353190,휴럼,2020-06-17,1050,41347341000,68645,72496452,39378420,894.0,0.0,1.17,0.0,0.0,0.0,20231110
263920,휴엠앤씨,2017-09-28,1182,58069438656,67159,78091090,49045134,617.0,73.88,1.92,16.0,0.0,0.0,20231110
456700,길교이앤씨,2023-07-26,25000,22500000000,0,0,900000,,,,,,,20231110
199290,바이오프로테크,2016-12-08,1293,21108473256,0,0,16325192,,,,,,,20231110
217320,썬테크,2015-04-29,2650,2782500000,1,2650,1050000,,,,,,,20231110
236030,씨알푸드,2017-12-14,3995,8016630670,1,3995,2006666,,,,,,,20231110
251280,안지오랩,2016-10-25,7170,19842645180,654,4662330,2767454,,,,,,,20231110
311060,엘에이티,2018-12-28,11050,37681240350,1,11050,3410067,,,,,,,20231110
208850,이비테크,2016-06-22,5730,16160032500,0,0,2820250,,,,,,,20231110
254160,제이엠멀티,2021-12-13,2470,12745200000,0,0,5160000,,,,,,,20231110
258050,테크트랜스,2018-07-13,710,7095911820,15,10648,9994242,,,,,,,20231110
217880,틸론,2015-05-28,3570,19121394425,80,285060,5363645,,,,,,,20231110
107640,한중엔시에스,2013-12-10,19270,137308399770,217,4135440,7118113,,,,,,,20231110
001040,CJ,1973-06-29,91700,2687201515800,93274,8546628600,29176998,191537.0,15.22,0.48,6023.0,2.73,2500.0,20231110
365550,ESR켄달스퀘어리츠,2020-12-23,3330,707455480000,158661,524472500,213089000,,,,,,,20231110
267260,HD현대일렉트릭,2017-05-10,83500,3027959340000,637876,54306089300,36047135,22854.0,18.5,3.65,4514.0,0.6,500.0,20231110
097230,HJ중공업,2007-08-31,3505,290627240690,13844,48038830,83274281,4624.0,0.0,0.76,0.0,0.0,0.0,20231110
060980,HL홀딩스,2010-05-19,33750,343217587500,9884,334333200,10169410,102608.0,107.48,0.33,314.0,5.93,2000.0,20231110
001060,JW중외제약,1976-06-14,25400,578868162600,229233,5820019950,22835036,10660.0,19.08,2.38,1331.0,1.48,375.0,20231110
096760,JW홀딩스,2007-07-31,3195,232388649595,98402,316374500,72508159,1513.0,10.21,2.11,313.0,3.13,100.0,20231110
016380,KG스틸,1986-02-03,8040,803071442910,463320,3704980030,100008897,16907.0,1.5,0.48,5357.0,1.87,150.0,20231110
015590,KIB플러그에너지,1989-05-27,816,193099208360,991303,800551125,236931544,475.0,16.65,1.72,49.0,0.0,0.0,20231110
001940,KISCO홀딩스,1989-11-13,21550,347792170000,10098,216392350,16176380,75645.0,3.74,0.28,5760.0,2.78,600.0,20231110
034220,LG디스플레이,2004-07-23,13290,4766105124000,503740,6683245960,357815700,27611.0,0.0,0.48,0.0,0.0,0.0,20231110
006260,LS,1977-06-30,76700,2472960000000,148331,11358101400,32200000,144965.0,4.7,0.53,16306.0,2.02,1550.0,20231110
108320,LX세미콘,2022-11-03,87200,1410114810000,150488,13072316500,16264300,58432.0,6.07,1.49,14368.0,5.16,4500.0,20231110
001120,LX인터내셔널,1976-01-30,28150,1087218000000,190621,5342884600,38760000,62867.0,1.97,0.45,14325.0,10.66,3000.0,20231110
010060,OCI홀딩스,1985-07-09,100600,1995140400500,34978,3515086800,19812715,166136.0,2.72,0.61,36941.0,2.49,2500.0,20231110
302440,SK바이오사이언스,2021-03-18,65300,5021676608400,147887,9773381900,76784046,22683.0,40.91,2.88,1596.0,0.0,0.0,20231110
000660,SK하이닉스,1996-12-26,130500,94858708159500,2561750,332457211900,728002365,92004.0,40.25,1.42,3242.0,0.92,1200.0,20231110
000270,기아,1973-07-21,77000,31037812471600,651498,50339680900,402044203,98117.0,5.71,0.78,13495.0,4.55,3500.0,20231110
003920,남양유업,1978-06-24,464500,334800000000,823,381841500,720000,1079345.0,0.0,0.43,0.0,0.22,1000.0,20231110
025860,남해화학,1995-11-10,7280,360668400180,71920,525190070,49678843,10670.0,7.38,0.68,986.0,1.37,100.0,20231110
008110,대동전자,1990-06-05,7720,81720582130,3450,26639920,10490447,26394.0,6.88,0.29,1122.0,0.0,0.0,20231110
001680,대상,1970-04-01,20300,705087308750,57078,1164824150,34648025,37616.0,8.8,0.54,2306.0,3.94,800.0,20231110
016710,대성홀딩스,1999-12-22,10030,161377273770,22948,229354690,16089459,29781.0,44.58,0.34,225.0,2.49,250.0,20231110
084010,대한제강,2005-10-31,13100,306962744670,13892,182276660,23414397,38135.0,1.98,0.34,6605.0,5.95,780.0,20231110
001790,대한제당,1968-12-27,3070,275816983500,530304,1639808560,89696580,5992.0,11.12,0.51,276.0,3.91,120.0,20231110
012510,더존비즈온,1988-10-28,28650,867428483200,36624,1042873350,30382784,15301.0,42.38,1.87,676.0,0.43,123.0,20231110
460860,동국제강,2023-06-16,9980,494095849320,147475,1478376030,49608017,,,,,,,20231110
014820,동원시스템즈,1994-03-29,29700,868288895900,10903,326312950,28991282,25113.0,12.01,1.18,2472.0,2.02,600.0,20231110
009900,명신산업,2020-12-07,16590,867331298490,182605,3043666250,52470133,7315.0,10.16,2.27,1633.0,0.0,0.0,20231110
005360,모나미,1974-06-26,2930,55180136440,81393,237931320,18897307,5502.0,17.65,0.53,166.0,2.39,70.0,20231110
003650,미창석유공업,1989-09-27,77100,133954744000,4593,349519800,1739672,212260.0,4.99,0.36,15455.0,3.24,2500.0,20231110
001340,백광산업,1976-06-10,7790,349914390530,0,0,44918407,4741.0,15.87,1.64,491.0,0.77,60.0,20231110
002410,범양건영,1988-05-25,2045,51526362650,40407,83332955,24831982,3085.0,0.0,0.66,0.0,0.0,0.0,20231110
007210,벽산,1972-01-04,3090,213564400000,210106,648970085,68560000,4254.0,17.66,0.73,175.0,0.81,25.0,20231110
003000,부광약품,1988-08-05,6030,425667663510,32433,194737510,71063049,3845.0,0.0,1.57,0.0,0.0,0.0,20231110
026940,부국철강,2008-10-14,3550,70800000000,107763,378423960,20000000,6300.0,10.0,0.56,355.0,2.11,75.0,20231110
002070,비비안,1976-07-13,1260,37182899520,49078,61551877,29793990,3232.0,0.0,0.39,0.0,0.0,0.0,20231110
100220,비상교육,2008-06-30,4180,54911230725,20035,83988255,12996741,16097.0,0.0,0.26,0.0,2.39,100.0,20231110
032830,삼성생명,2010-05-12,69700,13920000000000,95807,6645097900,200000000,124081.0,7.91,0.56,8817.0,4.3,3000.0,20231110
003720,삼영,1976-06-30,5070,172720000000,316995,1621719840,34000000,1525.0,63.38,3.32,80.0,0.0,0.0,20231110
009470,삼화전기,1986-11-24,14440,96098804600,44294,645836150,6613820,10248.0,8.96,1.41,1611.0,2.08,300.0,20231110
007540,샘표,1976-06-29,47300,136025340000,4685,221918900,2875800,92028.0,9.79,0.51,4831.0,0.42,200.0,20231110
008490,서흥,1990-03-27,29300,338396555250,3609,105638600,11569113,37893.0,9.59,0.77,3056.0,1.37,400.0,20231110
011300,성안,1995-11-10,1662,111937440114,463717,762964281,67351047,458.0,0.0,3.63,0.0,0.0,0.0,20231110
001430,세아베스틸지주,1991-03-12,22100,794345935850,95920,2138000900,35862119,52580.0,8.59,0.42,2572.0,5.43,1200.0,20231110
091090,세원이앤씨,2006-07-31,1270,54838923850,0,0,43180255,3875.0,0.0,0.33,0.0,0.0,0.0,20231110
000480,시알홀딩스,1978-06-30,7830,217840999680,3457805,29095128170,28144832,21609.0,6.12,0.36,1279.0,5.75,450.0,20231110
004970,신라교역,1976-06-30,8570,136640000000,14633,124843360,16000000,35416.0,9.53,0.24,899.0,5.83,500.0,20231110
005800,신영와코루,1976-12-28,9350,83700000000,8173,75996860,9000000,40302.0,3.58,0.23,2611.0,1.6,150.0,20231110
001720,신영증권,1987-08-24,56200,526567895700,4660,261617800,9386237,188226.0,4.73,0.3,11893.0,7.12,4000.0,20231110
009270,신원,1988-08-24,1353,138286407888,215942,292863970,102586356,2866.0,6.04,0.47,224.0,7.39,100.0,20231110
019170,신풍제약,1990-01-20,12740,677148172200,111395,1422840930,52984990,6690.0,0.0,1.9,0.0,0.0,0.0,20231110
002790,아모레퍼시픽그룹,1973-04-30,30500,2502605763000,160982,4897344050,82458180,44015.0,46.42,0.69,657.0,0.67,205.0,20231110
183190,아세아시멘트,2013-11-06,10810,420747372000,40651,436490870,38958090,24770.0,6.63,0.44,1631.0,2.08,225.0,20231110
267850,아시아나IDT,2018-11-23,14200,161838000000,4910408,79946359240,11100000,14410.0,18.35,0.99,774.0,3.52,500.0,20231110
005850,에스엘,1988-11-08,29250,1363264062000,92633,2713368550,46448520,35492.0,8.71,0.82,3360.0,2.05,600.0,20231110
298690,에어부산,2018-12-27,2750,324259200000,224006,618241875,116640000,1086.0,0.0,2.53,0.0,0.0,0.0,20231110
078520,에이블씨엔씨,2011-09-07,8030,207853146390,221677,1778281390,26014161,4422.0,223.06,1.82,36.0,0.0,0.0,20231110
003060,에이프로젠바이오로직스,1984-10-19,316,210378481724,3878952,1236844693,665754689,720.0,16.63,0.44,19.0,0.0,0.0,20231110
900140,엘브이엠씨,2010-11-30,2360,404948649960,1769777,4097296470,171588411,,,,,,,20231110
000910,유니온,1996-07-03,4955,77667804525,322938,1607958855,15611619,7741.0,0.0,0.64,0.0,2.52,125.0,20231110
000100,유한양행,1962-11-01,62000,4743932868300,238540,14700905300,76638657,28354.0,46.65,2.19,1329.0,0.65,400.0,20231110
008250,이건산업,1988-10-21,7100,77763708500,17380,122947260,10952635,18762.0,14.17,0.38,501.0,1.41,100.0,20231110
084680,이월드,2005-07-26,1262,178959415566,57140,72087099,141806193,1742.0,31.55,0.72,40.0,0.0,0.0,20231110
101140,인바이오젠,2008-04-02,9340,93812977440,0,0,10044216,14940.0,0.0,0.63,0.0,0.0,0.0,20231110
034590,인천도시가스,2006-11-07,26000,113306128600,829,21389200,4374754,48520.0,8.8,0.54,2956.0,4.81,1250.0,20231110
023810,인팩,2004-09-21,8400,83100000000,19278,160369310,10000000,11399.0,6.36,0.74,1320.0,2.14,180.0,20231110
103590,일진전기,2008-08-01,13160,486123912900,445696,5822338420,37080390,9304.0,20.15,1.41,653.0,0.99,130.0,20231110
271940,일진하이솔루스,2021-09-01,21100,766208309000,21390,454278050,36313190,8667.0,108.76,2.43,194.0,0.0,0.0,20231110
001560,제일연마,2005-12-09,8370,82700000000,1306,10792780,10000000,12792.0,28.18,0.65,297.0,3.23,270.0,20231110
004700,조광피혁,1977-05-27,49800,329464787900,314,15580550,6649138,106403.0,29.19,0.47,1706.0,0.0,0.0,20231110
120030,조선선재,2010-02-19,103200,129412287900,2671,274774500,1257651,134669.0,9.9,0.77,10425.0,1.45,1500.0,20231110
035720,카카오,2017-07-10,45650,20313465829000,1964337,89585155750,444495970,22893.0,14.7,1.99,3106.0,0.13,60.0,20231110
377300,카카오페이,2021-11-03,40650,5478604122600,169279,6930411000,134115156,13583.0,99.88,2.99,407.0,0.0,0.0,20231110
109070,컨버즈,2009-03-17,4100,150921943000,0,0,36810230,402.0,0.0,10.2,0.0,0.0,0.0,20231110
001620,케이비아이동국실업,1990-09-15,564,62435390391,55862,31393988,111293031,1765.0,12.26,0.32,46.0,0.0,0.0,20231110
281820,케이씨텍,2017-12-05,20700,428704975800,17246,355954600,20861556,20995.0,7.69,0.99,2692.0,1.21,250.0,20231110
003690,코리안리,1969-12-22,8870,1250507698320,104952,927470520,140822939,22976.0,7.84,0.39,1132.0,4.85,430.0,20231110
450140,코오롱모빌리티그룹,2023-01-31,2835,177345731250,47397,132826150,62777250,,,,,,,20231110
138490,코오롱플라스틱,2011-06-15,7170,272460000000,114523,822648660,38000000,6728.0,7.64,1.07,939.0,2.51,180.0,20231110
192400,쿠쿠홀딩스,2014-08-06,17200,607046497950,37744,642908570,35562185,31140.0,4.58,0.55,3755.0,4.65,800.0,20231110
284740,쿠쿠홈시스,2018-01-11,22700,504839925000,36953,830498800,22437330,31261.0,4.44,0.73,5118.0,3.08,700.0,20231110
264900,크라운제과,2017-04-11,8250,102069377500,11070,89800830,12523850,16001.0,3.9,0.52,2116.0,3.03,250.0,20231110
005740,크라운해태홀딩스,1976-06-30,5640,84332930960,10504,59268070,14847347,20510.0,10.09,0.27,559.0,1.77,100.0,20231110
011280,태림포장,1988-12-20,2335,166039929300,48064,111579410,70805940,4948.0,9.23,0.47,253.0,2.14,50.0,20231110
001420,태원물산,1975-06-24,4890,37506000000,2154,10552325,7600000,4033.0,0.0,1.21,0.0,1.02,50.0,20231110
019180,티에이치엔,1996-07-31,3010,53730000000,39591,117660355,18000000,4827.0,0.0,0.62,0.0,1.66,50.0,20231110
010820,퍼스텍,1989-05-10,3240,156557920980,591495,1887965900,48771938,1183.0,87.57,2.74,37.0,0.0,0.0,20231110
016800,퍼시스,1996-12-24,29400,334650000000,881,25692650,11500000,52783.0,45.51,0.56,646.0,3.74,1100.0,20231110
005430,한국공항,1976-12-28,40450,127920742000,1607,64821450,3166355,110940.0,21.42,0.36,1888.0,0.0,0.0,20231110
071050,한국금융지주,2003-07-21,56900,3154091147200,44239,2507273600,55725992,145614.0,5.22,0.39,10900.0,4.04,2300.0,20231110
010100,한국무브넥스,1987-10-02,8620,261873612000,478918,4139359860,30450420,9592.0,7.87,0.9,1095.0,0.81,70.0,20231110
034830,한국토지신탁,2016-07-11,1174,295412399100,101518,118930794,252489230,4503.0,11.08,0.26,106.0,7.67,90.0,20231110
047810,한국항공우주,2011-06-30,46300,4513097454100,370004,17097510700,97475107,14648.0,38.11,3.16,1215.0,0.54,250.0,20231110
002390,한독,1976-06-30,12420,168603279250,29450,361300520,13763533,27596.0,16.01,0.45,776.0,3.22,400.0,20231110
213500,한솔제지,2015-01-26,10100,240147811840,22375,225984280,23800576,31224.0,3.25,0.32,3104.0,6.93,700.0,20231110
014680,한솔케미칼,1989-05-20,168800,1914514435500,34496,5819957100,11335195,70184.0,11.97,2.41,14099.0,1.24,2100.0,20231110
006390,한일현대시멘트,1975-12-26,16080,308856198560,8758,139061860,19327672,18827.0,8.16,0.85,1971.0,3.73,600.0,20231110
052690,한전기술,2009-12-14,54000,2063880000000,53512,2894027000,38220000,14284.0,114.41,3.78,472.0,0.52,283.0,20231110
002320,한진,1974-08-12,19560,291179793440,3686,71871790,14947628,96471.0,5.95,0.2,3290.0,3.07,600.0,20231110
272210,한화시스템,2019-11-13,14270,2690212099360,749895,10671198720,188919389,10697.0,0.0,1.33,0.0,1.75,250.0,20231110
042660,한화오션,2001-02-02,23700,5139899556300,446070,10556544500,216873399,6170.0,0.0,3.84,0.0,0.0,0.0,20231110
195870,해성디에스,2016-06-24,50200,856800000000,117943,5949020150,17000000,26311.0,5.35,1.91,9376.0,1.79,900.0,20231110
079430,현대리바트,2005-11-22,8220,168800018040,10481,85950110,20535282,21802.0,0.0,0.38,0.0,0.0,0.0,20231110
010620,현대미포조선,1983-12-20,74500,2971695885600,102033,7564621200,39942149,53525.0,0.0,1.39,0.0,0.0,0.0,20231110
017800,현대엘리베이터,1996-07-03,48200,1880343718500,81688,3904934750,39092385,28992.0,25.05,1.66,1924.0,1.04,500.0,20231110
005440,현대지에프홀딩스,1989-08-22,3695,594383019120,228229,838601830,162399732,20860.0,5.77,0.18,640.0,5.68,210.0,20231110
093240,형지엘리트,2009-09-28,1308,41030868966,51686,67848948,31154798,2200.0,4.99,0.59,262.0,0.0,0.0,20231110
003010,혜인,1988-09-20,5500,70174363440,78946,435369050,12712747,10052.0,0.0,0.55,0.0,1.09,60.0,20231110
241590,화승엔터프라이즈,2016-10-04,8210,501073312520,174688,1460053530,60589276,8870.0,0.0,0.93,0.0,0.55,45.0,20231110
081660,휠라홀딩스,2010-09-28,38650,2348073380300,52309,2031043750,60752222,31226.0,6.76,1.24,5720.0,4.09,1580.0,20231110
060310,3S,2002-04-23,2270,109935494130,108622,243702200,48536642,947.0,75.67,2.4,30.0,0.0,0.0,20231110
051500,CJ프레시웨이,2001-07-26,23050,273046478000,8318,191532150,11871586,25929.0,5.57,0.89,4136.0,1.52,350.0,20231110
083660,CSA 코스믹,2006-07-25,1138,69331808892,20847,23299609,61247181,79.0,0.0,14.41,0.0,0.0,0.0,20231110
367360,DB금융스팩9호,2021-03-16,6020,29136800000,0,0,4840000,,,,,,,20231110
900290,GRT,2016-10-25,2705,181238750000,29494,79550495,67375000,,,,,,,20231110
297890,HB솔루션,2020-06-22,4660,322138275235,959197,4481635175,69202637,2190.0,7.14,2.13,653.0,3.22,150.0,20231110
047920,HLB제약,2015-12-21,12060,363509239680,85348,1029672910,30141728,3083.0,0.0,3.91,0.0,0.0,0.0,20231110
115450,HLB테라퓨틱스,2010-03-26,3620,265005513540,79713,289226595,73307196,1793.0,0.0,2.02,0.0,0.0,0.0,20231110
439730,IBKS제20호스팩,2022-10-28,2275,9805250000,4088,9118175,4310000,,,,,,,20231110
021320,KCC건설,2001-08-21,4525,97477000000,24885,113802680,21400000,22594.0,20.29,0.2,223.0,3.31,150.0,20231110
035600,KG이니시스,2002-11-22,11000,307785907020,33280,366060850,27904434,15089.0,5.11,0.73,2153.0,3.64,400.0,20231110
226360,KH 건설,2015-10-22,319,49825827623,0,0,156193817,883.0,0.0,0.36,0.0,0.0,0.0,20231110
111870,KH 전자,2010-11-05,2970,31672044360,0,0,10663988,10545.0,0.0,0.28,0.0,0.0,0.0,20231110
309960,LB인베스트먼트,2023-03-29,4305,100182386285,39668,169562455,23217239,4723.0,22.19,0.91,194.0,0.0,0.0,20231110
419530,SAMG엔터,2022-12-06,18400,158846295700,113818,2116404750,8590930,5924.0,0.0,3.11,0.0,0.0,0.0,20231110
046140,SBS콘텐츠허브,2003-02-05,5310,115903197000,88976,468401070,21463555,9066.0,10.68,0.59,497.0,0.0,0.0,20231110
289080,SV인베스트먼트,2018-07-06,1760,94490350000,214836,378431093,53234000,1322.0,27.08,1.33,65.0,1.14,20.0,20231110
048770,TPC,2001-01-16,3365,52902229670,59990,202092275,15697991,2664.0,1682.5,1.26,2.0,0.74,25.0,20231110
040300,YTN,2001-09-04,5650,238980000000,467692,2708464420,42000000,6078.0,43.13,0.93,131.0,1.06,60.0,20231110
051390,YW,2001-11-15,4020,45137587800,13751,54825970,11355368,8894.0,11.42,0.45,352.0,3.73,150.0,20231110
078890,가온그룹,2005-07-12,5870,99963012610,154241,913803980,16971649,12011.0,8.52,0.49,689.0,1.7,100.0,20231110
399720,가온칩스,2022-05-20,37400,430237584000,79425,2964762700,11488320,4734.0,90.56,7.9,413.0,0.0,0.0,20231110
366030,공구우먼,2022-03-23,5940,132995898000,50571,299376550,22618350,2663.0,10.76,2.23,552.0,3.03,180.0,20231110
014200,광림,1993-07-07,1006,91250936176,0,0,90706696,1622.0,0.0,0.62,0.0,0.0,0.0,20231110
397880,교보11호스팩,2021-12-20,2550,11322000000,0,0,4440000,,,,,,,20231110
421800,교보12호스팩,2022-06-24,2115,12647700000,6603,13916530,5980000,,,,,,,20231110
043650,국순당,2000-08-24,5170,91970265600,13965,71953360,17858304,14755.0,0.0,0.35,0.0,4.06,210.0,20231110
407400,꿈비,2023-02-09,9140,111528413560,182045,1676512390,12175591,1106.0,54.4,8.26,168.0,0.0,0.0,20231110
247660,나노씨엠에스,2021-03-09,14320,62422130400,10485,149590470,4343920,7261.0,292.24,1.97,49.0,0.0,0.0,20231110
242040,나무기술,2016-09-07,2090,71634966480,357907,731850260,34606264,1193.0,209.0,1.75,10.0,0.0,0.0,20231110
130580,나이스디앤비,2011-12-22,6040,92246000000,3341,20060780,15400000,5448.0,6.79,1.11,889.0,3.01,182.0,20231110
036800,나이스정보통신,2000-05-03,20550,205500000000,11778,237961950,10000000,33633.0,4.72,0.61,4358.0,3.16,650.0,20231110
212560,네오오토,2015-11-18,6970,54809742480,17600,121781000,7874963,12301.0,6.99,0.57,997.0,1.43,100.0,20231110
285490,노바텍,2018-11-02,23800,252233569350,22042,523428250,10575831,12583.0,14.52,1.89,1639.0,0.84,200.0,20231110
332290,누보,2019-10-11,1720,57822478796,1359039,2492026789,33384803,866.0,0.0,1.99,0.0,0.0,0.0,20231110
020400,대동금속,1993-07-30,9350,29436002180,12520,116198480,3189166,14688.0,13.67,0.64,684.0,0.64,60.0,20231110
020180,대신정보통신,1995-10-06,1186,45845695595,309289,367585262,38428915,744.0,0.0,1.59,0.0,1.69,20.0,20231110
048910,대원미디어,2001-07-31,11820,148431562800,42361,497804960,12578946,7889.0,25.47,1.5,464.0,0.85,100.0,20231110
054670,대한뉴팜,2002-02-26,8900,127615238800,902996,8380531610,14354920,7336.0,5.14,1.21,1733.0,1.12,100.0,20231110
067080,대화제약,2003-02-14,10440,194916325500,465927,4807053890,18616650,4452.0,163.13,2.35,64.0,1.44,150.0,20231110
032860,더라미,1997-07-04,3640,143288374320,0,0,39364938,1411.0,0.0,2.58,0.0,0.0,0.0,20231110
263600,덕우전자,2017-08-28,7320,116291263000,56780,414084930,15930310,6918.0,8.71,1.06,840.0,0.96,70.0,20231110
025950,동신건설,1995-08-07,17690,148512000000,49137,850993080,8400000,10664.0,24.5,1.66,722.0,0.85,150.0,20231110
041930,동아화성,2001-12-26,7290,115024000000,15511,112763740,15800000,9336.0,7.17,0.78,1017.0,1.65,120.0,20231110
088910,동우팜투테이블,2006-06-23,2800,72199780380,69700,194121840,25831764,7525.0,4.46,0.37,628.0,0.0,0.0,20231110
016670,디모아,1993-04-21,325,33001999776,133609,43621909,101858024,515.0,0.0,0.63,0.0,0.0,0.0,20231110
039840,디오,2000-06-29,24400,385132558750,17866,435423800,15881755,11250.0,0.0,2.17,0.0,0.0,0.0,20231110
079810,디이엔티,2005-01-26,18140,396802093880,160333,2897106870,22020094,1332.0,0.0,13.62,0.0,0.0,0.0,20231110
300120,라온피플,2019-10-18,5660,117931827920,78152,442599230,20836012,2616.0,0.0,2.16,0.0,0.88,50.0,20231110
215100,로보로보,2015-04-22,4490,91364558460,45497,205481110,20348454,1459.0,0.0,3.08,0.0,0.0,0.0,20231110
900260,로스웰,2016-06-30,739,26627121832,34740,25585492,36031288,,,,,,,20231110
277070,린드먼아시아,2018-03-14,4970,68460000000,14322,71714340,13692000,4210.0,18.61,1.18,267.0,0.56,28.0,20231110
033200,모아텍,1997-10-13,3990,57683019625,2128,8463055,14331185,7598.0,0.0,0.53,0.0,0.0,0.0,20231110
207760,미스터블루,2014-12-12,1650,123751585660,214269,356356331,74774372,912.0,39.29,1.81,42.0,0.61,10.0,20231110
035620,바른손이앤에이,1999-08-13,632,47269193625,68348,43368103,74439675,1160.0,0.0,0.54,0.0,0.0,0.0,20231110
064550,바이오니아,2005-12-29,30750,794956962800,129829,3995689200,25810291,9144.0,65.71,3.36,468.0,0.0,0.0,20231110
314930,바이오다인,2021-03-17,51000,314080906000,17197,875783000,6182695,7509.0,56.04,6.79,910.0,0.0,0.0,20231110
038460,바이오스마트,2000-06-22,3690,76606541600,43258,158162235,20816995,5038.0,97.11,0.73,38.0,0.0,0.0,20231110
382900,범한퓨얼셀,2022-06-17,18240,159888250000,22330,407412560,8761000,12395.0,62.47,1.47,292.0,0.0,0.0,20231110
225530,보광산업,2015-12-17,5340,194048802180,15905,84495010,36338727,2447.0,16.08,2.18,332.0,2.81,150.0,20231110
226340,본느,2015-11-05,2455,86618607360,446081,1092875415,35210816,835.0,37.77,2.94,65.0,0.0,0.0,20231110
288330,브릿지바이오,2019-12-20,3455,74492737020,37681,129691085,21623436,2607.0,0.0,1.33,0.0,0.0,0.0,20231110
044480,블레이드 Ent,2001-01-11,1200,40535319038,17811,21259569,34091942,873.0,0.0,1.37,0.0,0.0,0.0,20231110
369370,블리츠웨이,2020-12-23,2035,86473136970,7155,14420998,42492942,845.0,0.0,2.41,0.0,0.0,0.0,20231110
148780,비플라이소프트,2022-06-20,881,27955249525,33627,29720008,31445725,379.0,0.0,2.32,0.0,0.0,0.0,20231110
053700,삼보모터스,2001-11-06,5360,122580436440,126257,677904700,22742196,14119.0,4.59,0.38,1169.0,0.93,50.0,20231110
032750,삼진,1997-07-14,5340,42899767120,22617,120833780,8063866,11498.0,22.72,0.46,235.0,1.5,80.0,20231110
038540,상상인,2000-08-18,4300,237358462770,79914,345034405,55328313,13665.0,4.97,0.31,866.0,2.33,100.0,20231110
415580,상상인제3호스팩,2022-04-29,2060,10938600000,1653,3409315,5310000,,,,,,,20231110
063170,서울옥션,2008-07-01,9410,167611337810,404855,3911765680,17774267,7375.0,34.85,1.28,270.0,1.06,100.0,20231110
018680,서울제약,2000-08-18,3605,42265031375,4093,14807390,11659319,3038.0,37.95,1.19,95.0,0.0,0.0,20231110
003100,선광,1999-12-21,17330,113190000000,20924,356952520,6600000,58858.0,6.9,0.29,2510.0,2.02,350.0,20231110
045300,성우테크론,2001-12-18,3880,38344398400,28244,108185505,9959584,7187.0,7.79,0.54,498.0,1.03,40.0,20231110
188260,세니젠,2023-11-03,5250,34880238360,1101261,6113675540,6682038,,,,,,,20231110
036630,세종텔레콤,2000-01-04,623,137060000000,114725,71018311,220000000,1122.0,0.0,0.56,0.0,0.0,0.0,20231110
318160,셀바이오휴먼텍,2023-04-20,3480,31857499440,13924,47801385,9260901,,,,,,,20231110
068940,셀피글로벌,2010-10-19,778,29766744466,0,0,38260597,680.0,2.74,1.14,284.0,0.0,0.0,20231110
290690,소룩스,2020-11-06,14220,138873231000,40769,583024860,9766050,5249.0,0.0,2.71,0.0,0.35,50.0,20231110
258790,소프트캠프,2017-04-27,1483,36687204912,36818,54250721,24991284,697.0,40.08,2.13,37.0,0.0,0.0,20231110
066910,손오공,2005-01-07,2225,75169976275,310356,685132610,33784259,695.0,0.0,3.2,0.0,0.0,0.0,20231110
086980,쇼박스,2006-07-07,2985,188227190000,53912,160008985,62638000,2165.0,0.0,1.38,0.0,0.0,0.0,20231110
159910,스킨앤스킨,2012-12-27,85,30456964414,17856965,1572577171,354150749,78.0,0.0,1.09,0.0,0.0,0.0,20231110
065350,신성델타테크,2004-08-06,32100,879486336000,810565,25895523350,27483948,6076.0,51.2,5.28,627.0,0.37,120.0,20231110
393360,신한제8호스팩,2021-09-27,2325,17088750000,0,0,7350000,,,,,,,20231110
356890,싸이버원,2021-03-11,9270,44330859600,5745,53451540,4756530,6049.0,21.07,1.53,440.0,0.86,80.0,20231110
217330,싸이토젠,2018-11-22,15320,289283935650,81944,1208060660,18845859,318.0,0.0,48.18,0.0,0.0,0.0,20231110
264660,씨앤지하이테크,2018-01-25,12320,111483913600,7952,96228780,9168085,11308.0,5.97,1.09,2062.0,4.06,500.0,20231110
376290,씨유테크,2021-10-08,3165,56327425000,2361,7585360,17657500,5729.0,14.65,0.55,216.0,2.02,64.0,20231110
189330,씨이랩,2021-02-24,11400,68781886360,21742,244599770,6092284,3439.0,0.0,3.31,0.0,0.0,0.0,20231110
101240,씨큐브,2011-11-08,4725,47953610320,34544,164694390,10138184,7236.0,7.86,0.65,601.0,3.81,180.0,20231110
123860,아나패스,2010-11-05,20700,249365319500,60164,1243086500,11931355,3276.0,0.0,6.32,0.0,0.0,0.0,20231110
136410,아셈스,2022-02-07,6440,70081514160,10900,69365820,11019106,5213.0,9.86,1.24,653.0,0.0,0.0,20231110
